	id	conclusion	premises	stance	rank
18	S7e9ebc8d-Ae6ca8f43	People should become vegan as a result of possible future advances in artificial intelligence.	When robots take over they may kill us as a result of not being vegan. Come on people, do the right thing.	PRO	19
19	Sd98175c5-A2103a44c	THW become Vegetarians	"My responses will be short for now, and much more in depth next round. It is currently 3 in the morning and I will post what I have, and post the next later C1) ""You""ll ward off disease. Vegetarian diets are more healthful than the average American diet, particularly in preventing, treating or reversing heart disease and reducing the risk of cancer."" I would like to ask my opponent How it is more healthful when they are eliminating the most important source for them to actually live. They also state how vegetarians consume less oils and fat. However, without meat we have an insufficient level of omega-3 fatty acids. A paper published in the European Journal of Clinical Nutrition claims that vegetarians have lower levels long-chain omega-3 fatty acids, particularly EPA and DHA and with insufficient amounts, it can actually harm the cardiovascular health. They say vegetarian diets have lowered this, but we see in common knowledge that is is actually making them higher. My opponents assume that heavy meat eaters would have a higher risk of developing colorectal cancer but a review published in the American Journal of Clinical Nutrition of the aforementioned Oxford study reveals, ""Within the study, the incidence of all cancers combined was lower among vegetarians than among meat eaters, but the incidence of colorectal cancer was higher in vegetarians than in meat eaters."" This proves that being vegetarian does not help any health factors throughout this whole debate and should be dropped. C2) ""You""ll keep your weight down. The standard American diet""high in saturated fats and processed foods and low in plant-based foods and complex carbohydrates""""is making us fat and killing us slowly."" Let me remind the viewers again that my opponents seem to be missing the point. Vegetarians stop eating protein. With the lack of protein, they compensate and try to fill up all that protein with carbs. With this, there are much more chances of vegetarians actually gaining weight rather than loosing. They say that not being vegetarians will make us overweight. However this is not merely important. With this there is a solution to both Omnivores and vegetarians: exercising. This argument is completely irrelevant to the whole vegetarian topic. They are proving us the harms of not being vegetarian. However, this argument is showing us that because we are not vegetarian, we are now obese. This is not true. There are so many reasons to why people are actually obese, which is fast food restaurants, ads, etc. but our debate is not talking about any of those factors. For this, their obesity argument falls. C3) You""ll live longer Let me again remind the viewers that with these harms, it may cause death within these unbeneficial factors of vegetarian diets. With that, chances of living longer are slim, if we take in the factors lost from not eating meat. C4) You""ll build strong bones While it""s possible for vegetarians to consume adequate amounts of protein, calcium, iron and vitamin D to ensure proper muscle and bone development, one study concluded that vegetarians had approximately 5 percent lower bone-mineral density (BMD) than non-vegetarians. The results of the study, the authors conclude, suggest that vegetarian diets "" especially vegan diets "" are associated with lower BMD. From this, the ""stronger bones"" argument falls There are even chances that without being vegan, you can still build strong bones. It would rather be better to not be vegan and have stronger bones, with the contribution of protein and much more variety of selections. I will have to stop it here, for my eyes are weary and my mind is hazy I look forward to the refutations. More rebuttals to be posted next round!!"	CON	20
20	S272dfd04-A464afa	Everyone should become a vegetarian	You're right, they don't provide most of the meat for the public. It is a very minimal amount. They have quite a small farm with not a lot of workers, so it does make sense, the part about it not being eaten by many people. I do agree with it being sick and inhumane for them to pump chemicals into the animals; in fact, I wish there was some kind of law passed that makes it illegal to do that. The thing is, there isn't one. I don't see why they even do that, and I completely agree with you that they shouldn't. I'm completely at loss as to what to say for the rest, as you've been a brilliant debater with brilliant arguments and you've made me agree with lots of things I didn't before. I have a feeling you might win this.	CON	21
21	Sc6d799ed-A5612033a	People should stop eating meat.	Animals have feelings just like us. People need to understand that animals aren't ours to kill or torture they are to be treated with love and compassion and we need to stand up for them and be their voice. How would you feel if your child was taken from you to become someone else's meal? To be beaten, tortured and locked in a small cage?	PRO	22
22	S7e9ebc8d-A5ec6f908	People should become vegan as a result of possible future advances in artificial intelligence.	FOOD FOR THOUGHT I don't understand why my opponent is having a hard time understanding the AI's appetite. The AI will want to continually grow smarter and stronger, which requires progressively more energy to keep it going. Matter is nothing but energy, and we're made up of matter. All the AI has to do is convert out matter to the fuel it needs to power it's self. It's not really that difficult of a concept to grasp. All the AI has to do is release some self replicating nanobots to gather energy for it. With all the effort being put into developing a friendly AI, it's certainly feasible to suspect the super AI would be selective about it's targets. THE EMPIRICAL HAS NO CLOTHES Empirical evidence comes from direct observation or experimentation. (Pickett 2006, p. 585) also http://en.m.wikipedia.org... It's impossible to have empirical evidence for future events, and it's also completely unnecessary. It's also unnecessary in philosophical debates. It's absurd that my opponent would even request empirical evidence in a debate that isn't remotely scientific. It's my belief that either my opponent doesn't know what empirical evidence is or he's trying to somehow gain an unfair advantage (out of desperation). This talk of speculation is an attempt to distract. Obviously talking of the future is speculation. If a meteorologist says the sun will come out tomorrow he is speculating. I've provided the opinion of experts in AI and emerging technologies as well as their philosophical counterparts. The scenarios I've painted have a reasonable chance of occurring and when you factor in my argument entitled Wylted's Wager, you can see that this reasonable chance of happening is all you need for it to be a good argument. Wylted's Wager This argument I presented to bolster my other arguments needs to be addressed. Philosophers have plenty of answers for Pascal's wager, but my wager updated for the 21st century actually avoids all the errors of the first, and I think the only reason my opponent is avoiding Wylted's wager is because it is an argument that is perfect. No rebuttals can exist for it, that are solid. Veganism There is a lot to address here. My first thought is that my opponents rejections to veganism is ridiculous. I'll take it point by point, until I run out of character space. 1.lack of protein- In western societies you don't see a problem with protein deficiencies. You can get adequate protein from a variety of plant sources. http://www.vrg.org... There are also body builders such as Mr. Cheeke that would disagree that you can't build muscle on a plant based diet. http://en.m.wikipedia.org... 2. No natural urge to eat meat exists. I had no problem quitting meat. The urges some people feel are likely due to iron or b12 deficiencies which are easily supplemented.	PRO	23
23	S2d6e4294-A52ec30ce	Everyone should become Lacto-vegetarian/vegan	"I am arguing the case that eating meat products, eggs and honey is morally wrong and everyone should stop. I am also against the hunting of animals for materials and experimenting on animals for science development but if I were to include these topics in this argument it would be extremely long. Also, my largest concern is currently for the eating of farm animals because there is such a large amount of people that ignore this topic. From recent discussions, I have found that the common problem with many meat-eaters today is that they are taking upon a blindness towards what they eat and ignoring the fact that the meat they eat was once a living animal, with interests and emotional value. Or, perhaps people feel that with such a large meat processing/selling industry existing, their forbearance of meat is not going to have an impact on the quantity of animals slaughtered and sold. However, many others have seemed to argue that the food chain provides us with justification for killing animals and that it is our natural instinct to do so. Moreover, cases have been argued that Genesis 1.26 states that we have 'dominion' over the animals, or that we could not provide the world with enough food for a healthy diet without the meat industry. I'm going to keep this fairly short as it is only the first argument. I will go in depth with the following if you have any objections. First of all, let's stick with the obvious principle that - although we are a very different species to farm animals, with a higher level of intelligence - these animals can feel pain and they can feel comfort (whether they can experience happiness, I am not YET debating) and in that respect they are equal to humans. I'm sure if we all reason with ourselves, everyone (other than the sadistic minority) can understand that an act that inflicts pain on a living being, whether human or inhuman, is less moral than an act that creates comfort for the being - and less moral than if you were not to act upon the being at all. Presuming that you agree, this proves that the act of having these animals slaughtered is intrinsically wrong. Maybe you still think that the consequence of this act is of such importance to human survival that it overrules the immorality of the act itself. If this is the case, I can tell you, as Peter Singer makes clear (I will explain in a later debate), that the human population can easily survive without the meat industry - in fact, it would even be more efficient and solve tragic issues such as starvation of the less fortunate. Moving on to those with the mindset that they are not going to make a difference to the meat industry themselves by becoming vegetarian/vegan. This has no relevance to my argument title because I state that 'Everyone' should become vege/vegan and this concerns only the individual. Anyhow, I thought I'd include it for the benefit of those reading. By eating the meat because you think that it is going to be produced continuously no matter what you do, you are buying in and supporting the cause for killing animals and you are, therefore, placing yourself in the wrong. However, on this subject I like to use the maxim of Immanuel Kant's 'Categorical Imperative' theory that states that in order to ensure that an act is morally right, we must first universalise the action. Imagine a world where everyone had this mindset; eating meat purely because they felt that, as an individual, they would not contribute to the prevention of animal slaughter. Now think of a world where everyone had the opposite mindset; believing that something different can happen: that, as an individual, they can make a difference. After looking back on my rather lengthy discussion already, I've decided to approach the last to arguments at the same time. Many Christians believe that animals have been put on Earth by God under our control; some even see the animals as a gift to feed us. The food chain is also used commonly in attempt to justify eating animals; other animals eat each other so why are we not entitled to? Well, no other species of animal are nearly as intelligent as humans; no other animals know to plant seeds in order to grow food, nor might they know that killing other animals is wrong. I have not yet thought researched deeply about a solution to the rest of the food chain, but this argument only concerns humans anyway. Peter Singer states: ""If possessing a higher degree of intelligence does not entitle one human to use another for his or her own ends, how can it entitle humans to exploit non-humans?"" This quote, alone, sums up my first point on the issue. We seem to feel that we own the right to use these animals as our resources just because we are more intelligent and more powerful, yet when it comes to the less intelligent and weaker people of the HUMAN RACE, the majority of our society will disagree that it is fair for someone more powerful to murder one of the weaker. In relation to this idea, the cruelty that we show to animals is influential towards how we treat other people and if you really are absolute that a human life is more valuable than an animal's in every manner then this is a point to consider. St. Francis of Assisi says that ""If you have men who will exclude any of God's creatures from the shelter of compassion and pity, you will have men who will deal likewise with their fellow men."" The way we treat animals is very likely to have an impact on the way we treat man. Stats show a sharp correlation between animal abuse & other crimes, including rape, robbery, murder, sexual homicide, domestic abuse and more. Studies show 100% of sexual homicide perpetrators (like Jeffrey Dahmer) started by abusing animals and, although his sort of abuse differs slightly to the slaughter of farm animals, it all still reflects the same principles of animal cruelty. EGGS/HONEY: My objection to eating honey is simple. Bees work throughout the hot weathered seasons, storing this honey so that the colony can feed from it during winter when they can no longer collect pollen from plants. Then the humans come along and steal it from them, just to provide a luxury item for us to eat - which is not necessary. The wrongdoing in the theft of this honey, the selfishness and greed, as well as the inconsideration for the bees' survival through the colder seasons should be clear to you. By eating eggs, we are supporting the poor conditions that chickens live through when producing the eggs. A large majority of eggs (apologies for not having stats, I have to finish up soon) come from conventional, caged hens. Up to 10 hens are crammed into 18 by 20 inch cages. These conditions barely allow the chickens to move around or spread their wings; they are trapped, deprived from their interests, free will and veterinary attention. As for the males, they are either thrown away in dumpsters left to die or ground up alive in meat grinders as chicks; having their will to live snatched away in order for us to feast greedily on the unneeded luxury of eggs. Now, linking back to the earlier argument that the infliction of pain promotes less good than leaving the animals alone entirely, the process of obtaining eggs is morally wrong. Although Uncaged eggs and free-range eggs seem like a more humane alternative, the chickens still go through deprived lives, as I will discuss in the next round if you choose to argue against this subject. Overall, in purchasing eggs to eat, you are in effect paying for the murder of hundreds of millions of baby animals."	PRO	24
24	S7b65bdc-Ac49a3d63	People should not eat animals.	"Thank you. I am also not a great supporter of PETA, because of their methods to obtain rights for animals. I want to say, however, that being pro-choice doesn't mean that I am pro-abortion. I certainly believe that women should try very much to prevent an abortion, but I believe in a women's right to choose, just as I believe that people should be vegetarian, but consider it a personal choice. Since you looked at my profile, also viewed yours, and I find it amusing that you consider yourself ""educated"" with some college, the same educational level that I have reached at thirteen years old. I don't believe we disagree about any issues involved in this debate except global warming, so there is really no reason to continue this argument. I think that debate.org should distinguish between support of PETA and vegetarianism."	PRO	25
25	Sc11cc3ad-Ad2166d8f	Insects are likely to become resistant to GM crops	"Deborah B. Whitman. ""Genetically Modified Foods: Harmful or Helpful?"" CSA. April 2000: ""Just as some populations of mosquitoes developed resistance to the now-banned pesticide DDT, many people are concerned that insects will become resistant to B.t. or other crops that have been genetically-modified to produce their own pesticides."" In other words, GM crops are not necessarily more cost-effective than non-GM foods that rely on pesticides."	PRO	26
26	S7b65bdc-A6c36f854	People should not eat animals.	Mathnerd: Of your three reasons to be a vegetarian (defined as not eating the flesh of animals, a diet that may or may not include the consumption of eggs and milk) is beneficial to both the vegetarian and to the global community. 1. A vegetarian diet is more healthful. All 13 amino acids and other required nutrients may be obtained easily with very much attention. A vegetarian diet has been shown to decrease chances of cancer and heart disease (because plant foods contain no cholesterol and very little saturated fat). Actually, some veggies contain huge amounts of saturated fats - coconuts for example. So we are in close agreement on point one. 2. Animal agriculture is the number one human-caused source of the greenhouse gas methane, which is 23 times as potent as carbon dioxide. The rearing of cattle and other animals also contributes to the extinction of many species from habitat destruction, erosion caused by over grazing, excess land use compared to vegetable farming, and water pollution and eutrophication from animal waste and fertilized grazing pastures. To say nothing about the higher costs of vegetables because of the reduction of quality arable land. I'm not terribly concerned about green house gases, as I am not a subscriber of human caused Global Warming Theory, but I generally agree with point two. 3. Common animal farming practices are cruel and unsafe. Most people can agree upon this, however, the morality of animal treatment is highly subjective and I would like to not focus too much on whether a chicken has the same feelings of pain, whether it really matters, etc. My divergence from you position is in the inconsistencies of accepting the consumption of milk and eggs and the fact that your profile shows that you are pro-abortion. Chickens that are used for egg production are kept in tight environments, Additionally their beaks are cut back to prevent damage to their crowded-in neighbors. After a very miserable life they are slaughtered for soup, when they are no longer productive. Presumably, they would still be slaughtered for pet food, even if all persons became vegetarians of the egg and milk variety. In the case of milk cows, heifers are welcomed but (male) calves are eschewed as a liability. Right now they are immediately slaughtered for (monkey) veal. Their venerated sisters will calve and produce milk and calve, again until they no longer produce. They then become food for pets. Not a great life either. Lastly, you favor abortion. Forgive me if I presume that your sympathies are reserved for animals. Even though I am not a vegetarian, I try to limit my intake of animal flesh. I disagree with PETA in their ‘Animal Rights' position. There is certainly, an ethical requirement that we the limit pain and discomfort that farm animals must endure, but animals have no rights. In the other hand . I admire your compassion for animals. Your arguments are well reasoned and strongly stated.	CON	27
27	S272dfd04-A6f0c947a	Everyone should become a vegetarian	But because of everyone that eats meat there is a huge effect on the animals. Not only are they killed but also for e.g. Chickens are fed steroids and other harmful chemicals in order for them to grow fast enough to sustain our wants. There are some chickens who are built so much out of chemicals that they don't even have heads yet can produce eggs. This isn't natural. Animals are being harms because of our selfishness. Therefore by making everyone vegetarian we will stop this cruelty to animals.	PRO	28
28	S272dfd04-A53ab48d9	Everyone should become a vegetarian	If the chickens have been built like that, the chances are that they are not self-aware. If they are, as you said, built so much out of chemicals they don't have a head, that means they have no head to have a brain. Without a brain they cannot think, nor be aware of what it happening to them. Many farms don't actually kill the animals; they wait until they die of natural causes. That way the animals get to live a full life, instead of being killed earlier for food.	CON	29
29	S272dfd04-A5821e837	Everyone should become a vegetarian	Just need help with the possible arguments	PRO	30
30	S7e9ebc8d-A81a19b7a	People should become vegan as a result of possible future advances in artificial intelligence.	"Time to finish this. I. Cross-Examination Goodness, where to begin. My opponent's stubbornness baffling. He ignores my counters and continues to cling to a broken argument. I guess I'll have to give the same response I've delivered multiple times even though now he has forfeited the ability to refute them. My opponent opens with points that he provides no examples for. The first being my lack of understanding of AI consuming energy. The second being that I didn't address his ""Wylted's Wager"". For one, notice the statement my opponent makes about his sources. The only thing his sources show is that there is an AI in development that would have moral compass. Everything after that is only his own speculation which I did in fact counter, allow me to do so again. ""The AI might not care where it gets energy from, it just wants energy."" The first claim uses 'might' implying speculation and not objectivity. Where has it been supported that an AI 'wants' energy? "" It could potentially create a technology that consumes all matter on the planet just to feed it and make it grow even stronger and smarter."" 'Potentially'? Where's the proof it will? Not provided by Pro that's for sure. ""but would have a hard time justifying consuming a vegan. Remember it needs justification to overcome the friendly AI program written in it."" Why would it have a harder time consuming vegan? The reasons are not provided. If it needs justification to consume then what's it's justification to eat carnivores? That they eat life? Vegans eat life too. Didn't I also say that our justification could be that we mainly eat herbivores? In that case vegans are at a greater risk. I stand by my claim the Wylted's Wager has no place in this debate. Pro has failed to explain how a Super AI developing would relate to immortality, the only thing he provided was an opinion saying that immortality 'may' be achieved by 2045 but this is irrelevant. The whole premise of his wager is not explained nor concluded. What point is being made? Why is immortality infinite happiness? How is immortality gained by becoming vegan to avoid robotic consumption? So many unanswered questions. From what Pro has argued he continues to leave the following questions unsupported by observable evidence. How can we know that the upcoming super AI will 'likely' 1. Be able to consume matter 2. Be able to consume humans 3. Justify not eating vegans? What is the justification for eating everything except Vegan homo-sapiens? Vegans eat life just like omnivores. Omnivores commonly eat herbivores like chicken. So omnivores could say eat vegans because they're herbivores. How can one gain immortality by being vegan not getting eaten by AI? Why does AI desire to consume matter? That is not inherent among all things on Earth, only living things. II. Closing statement The reason I counter Pro's claims with so many questions is simply because he explains so little. All Wylted has done is assume potential possibilities might maybe happen. Not good enough."	CON	31
31	S7e9ebc8d-Ac051d98b	People should become vegan as a result of possible future advances in artificial intelligence.	A robot is an emotionless mechanical entity designed to complete tasks. In order to possess the morals necessary to dislike carnivores, robots would need emotion. Since a robot is by definition void of emotion, then robots would not care whether humans consumed animal products.	CON	32
32	S7e9ebc8d-A811d55c6	People should become vegan as a result of possible future advances in artificial intelligence.	"Thankfully, my opponent kept this last argument short. I shall follow suit. ""FOOD FOR THOUGHT"" Again, my opponent resorts to mere assumption. He cannot show that any of this consumption will happen or is likely to happen. Say I agree, AI will require energy to survive. Pro still has to show a few things. 1. This energy will likely come from humans 2. This AI will discriminate it's energy source by using the "" You eat life so I will to."" logic. 3. This AI will even be capable of consuming humans. (Who's to say that this Super AI will not simply be a computer?) 4. Of all matter in the world, this AI would likely choose humans as a good energy source. Even though we will resist and are in fewer quantities than say plants. Basically, Pro has completely failed to support his claim. He speculates. More about what could happen and less about what is likely to happen. ""THE EMPIRICAL HAS NO CLOTHES"" Also a fairly naked argument (get it?). We live in a world of cause and effect. A cause leads to an effect which is then a cause for another effect. Therefore, in order to know the effect, you must know the cause. Everything is predictable, granted every possible cause is known. Since is is fairly impossible to know every factor causing an effect, we must take the causes we know and estimate the outcome. My opponent tries to shed his need to provide observable evidence (causes) to prove his claim (the effect). He does this by assuming uncertainty and piping that as a substitute for observable evidence. My opponent is not relieved of his BoP simply because of uncertainty. He must show what causes will lead a super AI into becoming human-hungry, and further that by explaining how it will decide that based off dietary habits. All of his attempts to do so (demonstrating morality, showing the possibility of rogue robots, and even suggesting we are being simulated) have been either refuted, unlikely, or irrelevant. Again, Pro needed to show the observable causes to support this AI. His sources have shown likely causes of revolting AI or computer simulation, but have shown nothing about veganism or human consumption. Wylted's Wager I didn't initially address this for a couple of reasons. For one, I ran out of character room. Secondly, it seems pretty silly and unreasonable. Forgive for being so simple minded but I fail to see how this Wager applies to this debate. First off, we are assuming that a super AI will/will not develop based off of a 50% chance. Heads or tails. Secondly we're assuming I can defend neither proposition, obviously false but I'll play along. Thirdly we're assuming the I must wager. Again, obviously not required but I'll humor poor old Wylted here. Finally we're assuming that either possibility will be either a gain or a loss. Here's where the problem emerges. It is not explained what gaining all means or what one gains. There also lacks an explanation of how one is to gain or lose. Which scenario is which? Not explained. Infinite happiness? Infinite gain? Not explained."	CON	33
33	Sc6d799ed-A9ffe6900	People should stop eating meat.	"Your final claim that eating meat is bad for you is unsubstantiated and without proof. Think about it. If eating meat REALLY did make humans sick, and at a fearful rate, wouldn't a lot more of the world be dying of food poisoning? I eat meat almost everyday, and I would probably be dead if that claim was true. Ever hear of the food crisis? The world is rapidly running out of common vegetables. If everyone in the world stopped eating meat like you want, we would run out of food so fast that being well-fed would become a rarity. Forget eating meat; people would start eating each other to survive. ""I'll show you, when the chips are down, these... these civilized people? They'll eat each other."" ~Heath Ledger as Joker. And the reason for this is that at our core, we are animals. We like to think we are not, but we are just another part of Earth. We like to think that we are higher beings, but we aren't. We're just ahead of the curve. Let me put it this way. All animals have only two goals: Survive themselves, and pass on their genes to the next generation. We humans go through school, stay fit, get jobs, to survive. We flirt, we love, we find our match to pass on our genes to the next generation. At our core, we aren't different from animals. So your claim that ""when animals eat animals it nature,"" is false. For someone who supposedly ""knows the facts"" about how animals are treated, you seem reluctant to share them."	CON	34
34	S625b4e3a-Af895e2c6	I Can Make You Become a Vegetarian	I Can Make You Become a Vegetarian! Debate Rules: 1) Accept the debate first 2) Then watch the video (hint: You do not need to watch the whole video) 3) If you forfeit or become overly abrasive - you shall lose the debate 4) List further opinions-arguments in the comments **Voters Must Read Comments Before Voting** http://www.youtube.com...	PRO	35
35	S3be655b-A49ef08c8	humans should endeavour to become a vegan species	the act of eating other animals and their by-products for our sustenance is a behaviour that we inherited from our ancestors who were living in a different world to our world today ultimately as a species, we have highly adaptable digestive systems and our bodies have the mechanisms to extract the nutrients they need from both animal and plant foods. however the reason why we should embrace veganism is due to the fact that our current environment and society has enabled us to produce ample supplies of plant foodstuffs without having the need turn to animal foods in desperation and hence allowing ourselves to be freed from the burden of continuing to harm our fellow living creatures. the change will have to be a gradual one, but at least we will be able to stop rationalising this carnivorous behaviour by basing it on adulterated scientific and philosophical reasonings, and we will be able to transcend to a level beyond the bounds of the burdened state of instinctual carnivorism like the rest of the animal kingdom. it may have been a neccessity in the history of our species, however this is no longer the case, and we should unite in our determination to end this cruel exploitation of our fellow animal lifeforms. i will emphasise that this includes the end to dairy and egg produce also which are a huge part of our mistreatment of animals. also we should strive to end all aspects of our cruelty which includes animal driven transport and unnecessary animal skinned clothing.	PRO	36
36	Sf67363ae-Ad795aefd	People should eat much less meat	Evolution a) Humans didn't evolve to become pure vegetarians, our omnivorous attributes are found through out our bodies. The anatomical differences between the average veggie eating animal and our own species are quite apperent. The average adult human digestive tract from mouth to anus is about 8 times body length, this is about midway between our canivorous friends dogs and our favourite large herbivore beast cattle, who tend to have digestive tracts around 20 times their own body length. This is clear evidence of human omnivorence. b) The human appendix is a vestigial organ that is located at the end of the small intestine located at the end of the small intestine or beginning of the Large intestine. It is speculated to once have the purpose of digesting cellulose into its monomer componenets. This is probably one of the most obvious signs of human indepence from herbivore diets. c) The earliest known evidence of vegetarianism can only be seen in ancient Greece and ancient India. All other ancient civilizations and tribes in the 2 million years before today that we know of have diets that are omnivourous. This is clear evidence of humans evolution favouring people whose diets were not purely vegetarian Conclusion with all the evidence meat is what the human body was designed to consume. Ergo, meat is good. 2. Nutrient Diffeciency[1] Zinc is an essential mineral required for many enzymatic based metabolic reactions[4][6]. A lack of Zinc Meat is the most cost effective and effecient forms of a zinc supplement. Zinc deffiency can lead to Cancer, Diarrhea , Pneumonia, and even Anorexia[7]. A study at the University of Sydney in Austrailia clearly demonstrated that the amount of zinc consumed by vegetarians is not enough to supply the body with its daily value worth of Zinc.[4] Conclusion) Even though many nutrients can be supplied through the ingestion of non meat products; meat, remains the most cost effective and best available supplement of nutrients for the majority of people. Citation 1. http://www.ncbi.nlm.nih.gov... 2. http://www.ncbi.nlm.nih.gov... 3. http://www.ncbi.nlm.nih.gov... 4. http://www.ncbi.nlm.nih.gov... 5. http://lpi.oregonstate.edu... 6. http://ods.od.nih.gov... 7. http://en.wikipedia.org... My Apologies that this is very short and unrefined, I have been quite busy with my studies lately.	CON	37
37	S3be655b-Ae8344b24	humans should endeavour to become a vegan species	human beings have flourished on earth in vast terrains and we still do with differing food type availability. the amazon diet is very different to the eskimo diet and yet all the varying human communities omni/carnivores and herbivores have all flourished healthily whilst maintaining fundamentally differnt diets. Your examples are of omnivore diets; eskimos eat fish, and game, amazons insects, fish, livestock, and game. Being omnivores is what allows us to eat such a wide range of nutrition as a system is totally interwoven into our other bodily systems and so it is actually very incomplete to deduce that children who dont drink milk will have weaker bones or a calcium shortage. You are right. You could eat 33 cups of baby spinach, or 5 to 6 cups of cooked spinach to get the same calcium as 8 oz of milk. My point was more that no one really eat this much. You would have to eat all day long. scientists ultimately only manipulate data to make it appear favourable to the goals of the organisations that fund their 'science' Most of them never make a peer viewed study. They are not scientist because they are not trying to change the minds of scientist only the general public. if a scientist was to point out that cows milk has been shown to be incompatible with the human stomache, the dairy industry would ensure that 100 other scientists rebutt or 'reinterpret' the undesirable science. Actually there has been scientist that have claimed this; as a reason behind lactose intolerance. There was not much of a rebuttal. The rebuttal is we are getting used to it, because we have drank goat’s milk and not cow’s milk though out most of human history. large parts of indian civilisations up until the present have remained vegan for 1000s of years without any scientifically noticeable calcium deficient conditions incidentally these same people have also been reported to not spending their whole lives grazing on their vegetable curries to keep their nutritional standards in line with their omnivore brethren Can you site a source for even one Indian tribe that is vegan? however, realistically lets start by protecting the cows and hens whose pain we can clearly perceive......then we can go searching for carrots' tears and emotions. Did you know talking to a plant makes it grow more? That there is a field of science that are studying plant this kind of stuff, it is called plant neurobiology. Also plants have a perceivable pain response. Many plants will recoil when you hurt them. http://www.discovery.com... My opponent as locked them self into it has to be livestock or plants. There are more options than just these to. The best argument on my side currently is that insects solve all of my opponent’s arguments so far and still have humans not being vegetarians. My opponent as yet to give a rebuttal to this point.	CON	38
38	Sd98175c5-Afafbd60a	THW become Vegetarians	I accept.	PRO	39
39	Sadee5bf1-A322cfb09	People should be free to choose what they will eat.	We live in a country that is supposed to be about individual freedom. Unfortunately we have seen a gradual erosion of those freedoms. Now there are those who would impose upon others their moralities and ideas of what people should and shouldn’t eat. I would challenge, in particular, those who come from a moral standpoint. I would wager that many people who think it is immoral to eat meat are also the same people who think abortion is okay. If I am against abortion, (which I haven’t said one way or another) shouldn’t I be able to force my moral values on you? For that matter, there are many societal issues people on many sides could challenge from a “moral” standpoint. When we are debating about whether people should eat meat strictly from a nutritional viewpoint, vegetarians fall apart in their arguments, as you will read in the other points discussed from a nutritional standpoint. The problem is not with meat per se. The problem expressed by many who say “don’t eat meat” is with how animals are raised, how they are fed, and how they are slaughtered. However, passing a law that says you cannot eat meat is short-sighted.. In a free society, we are free to buy or not buy products that we have an issue with, without imposing our morals and choices on others. If you don’t like how a particular corporation or farmer raises, feeds and slaughters the animals, then don’t buy their meat. Or, go through the proper legal channels to get regulations passed to change their practices. Don’t just legislate that people can’t eat meat anymore. That is a personal diet, as well as moral, choice. Personally, practicing “fair chase” and obeying the laws when hunting and making sure an animal is killed quickly and humanely is how we come by our venison, which we choose to eat over beef because we know the animal has lived and eaten natural foods. Another choice could be to buy from organically operated farms which raise animals in an environment as close to natural as possible, with the animals being able to roam freely in clean areas with natural foods to eat.	PRO	40
40	S2d6e4294-A94ed52a2	Everyone should become Lacto-vegetarian/vegan	First of all you can't force people to eat what they don't want to eat second of all someone has to keep animals in check and that is the human society if all meat eaters stopped eating meat there would be a huge overpopulation of animals third of all human is the most important race and takes priority over all other animals fourth of all many humans depend on meat products dietarily and hunting for financial reasons	CON	41
41	S57f0866c-Ad3c95468	Humans should be vegetarians.	Humans should become vegetarians because meat eating and the killing of farm animals (cows, pigs, etc.) is morally incorrect, evolutionary incorrect, and unhealthy. Meat Production also causes issues regarding pollution, deforestation, and excessive land use; all of which are unbeneficial to the increasing human population.	PRO	42
42	S3be655b-Ad7faaf37	humans should endeavour to become a vegan species	thank you for embarking on this discussion with me. human beings have flourished on earth in vast terrains and we still do with differing food type availability. the amazon diet is very different to the eskimo diet and yet all the varying human communities omni/carnivores and herbivores have all flourished healthily whilst maintaining fundamentally differnt diets. the sophisticated library of terms that modern science uses to explain our nutritional needs are just elements of raw data that is only relevant to the persons in which the effects were observed. nutrition as a system is totally interwoven into our other bodily systems and so it is actually very incomplete to deduce that children who dont drink milk will have weaker bones or a calcium shortage. the reality of the situation as is the case with most matters is the influence of financial profit. scientists ultimately only manipulate data to make it appear favourable to the goals of the organisations that fund their 'science' if a scientist was to point out that cows milk has been shown to be incompatible with the human stomache, the dairy industry would ensure that 100 other scientists rebutt or 'reinterpret' the undesirable science. large parts of indian civilisations up until the present have remained vegan for 1000s of years without any scientifically noticeable calcium deficient conditions incidentally these same people have also been reported to not spending their whole lives grazing on their vegetable curries to keep their nutritional standards in line with their omnivore brethren indeed plant life is also living. and its possible that plants feel just as much pain by our disturbing their natural life cycle. however, realistically lets start by protecting the cows and hens whose pain we can clearly perceive......then we can go searching for carrots' tears and emotions. ----------------------- apologies for any incoherent parts...........or any missing formalities..............im new to this but keen to improviing ------------------	PRO	43
43	Sc6d799ed-Aa17fe4e2	People should stop eating meat.	"you may think that eating animals is bad, but actually, it is good for their species. Ever heard of natural selection? In theory, it's basically that if an animal gets hunted down and killed by another animal, then it doesn't live on the pass on its genes to the gene pool. The animals that do live pass on their genes and make their species more fit. ""Survival of the fittest,"" as Darwin puts it. Humans are animals. We started from where they were, but have slowly made our way up the totem pole with intelligence. Now, why do animals eat other animals? For nutrition, for the protein. We aren't doing anything wrong by killing animals to eat them, so as long as we do EAT them. If we didn't eat the animal and killed it just for fun, that's wrong. I am totally against killing animals for trophies or ivory trade. Yes, some people like to be vegetarians because they dislike eating meat. That's totally fine. But it would be wrong to tell EVERYONE to stop eating meat because that would deprive humans of something natural and intrinsic. Besides, if humans hunt and kill animals, we are helping their species by removing an unfit member and stopping that member from reproducing."	CON	44
