	id	conclusion	premises	stance	rank
257	Sd0a8ad59-A91f2f828	Animal Testing for non-medical reasons. Are the deaths worth it>	"Dear chicken dude thanks for joining this debate, i wish you luck, also you have made some very good points. Your argument was very nice, but please note that this is for non-medical reasons ""2. Humans and animals catch diseases much in the same way. Marijuana developed its psychoactive qualities to poison insects from eating the plant. Marijuana affects insects almost exactly how it affects us. Our nervous systems are even more similar in animals. Computer simulators sometimes fall short and there aren't adequate labs often where outbreaks occur. We can quickly test animals albeit inefficiently w/o labs. Sometimes the cost/benefit favors a lab, sometimes it doesn't. "" This statement is based on medical things. Yes i do consider marijuana's effects a medical issue. Your #3 argument is is based on money, and technology, yes i do agree that money is important but is it worth a life? Think about it you wouldn't test a human would you, if someone even suggested it people would be all ""Oh my God, are you crazy!"" and all ""Back away slowly..."" So why is it different when someone suggests killing an animal? Because it's ""less important than a human"" also i really disagree with your #1 argument, yes the death of the animal sometimes does help, but it is only, in my opinion important in medical reasons that will help millions of humans and animals alike just for the death of a very few animals. But for cosmetics? So beauty really is that important to people now isn't it? And please note again that the title is ""Animal Testing for non-medical reasons."" Not for medical reasons. Also with your #4 argument has nothing to do with morality in my opinion, the animals not having rights shows their helplessness not that it is morally right to kill animals, does it? Also answering your question ""Is a cow worth a human life?"" is very hard it is a bit like those ""who do you like better? your mom or dad?"" Questions. But you make a point, i guess not... But why is it that the death of a million animals is taken as nothing compared to the death of 1 human? Also you are right that ""animal testing can be good for humans, bad for animals, good for animals, bad for humans, or any combination of the three"" but it is usually used to help humans, and if the animal lives without side effects then the animal testing is only 5 on the level of badness (from 1 to 10) of animal testing. But if it lives after being put through so much or it lives but its living conditions are bad then it is 11 on the 1 to 10 scale. I am hoping to convince you than animal testing for non-medical reasons is cruel and wrong."	CON	258
258	S54bdc9d5-A7b88e3b4	College athletes should not be paid.	I really do not have anything more to add. I do hope you will return to make a closing statement. I extend all of the arguments I have already stated. If you do not return for the final round, this will be interpreted as a forfeit. Either way, it was a pleasure to debate you. For all the reasons I have stated in the past rounds, I believe that college athletes should not be paid.	PRO	259
259	Sea22c804-A33a04da4	The Electoral College Needs to be Replaced	"Thank you for clarifying. In fairness, I see your point however, I should note how Trump is very anonymous with his party affiliations. Before the Election of 2016, Trump was reported to have ""shifted his party registration back and forth (five times, according to the Washington Times""s report of a report by The Smoking Gun). Trump, Politico reports, also was a substantial donor to Senator Clinton, the Clinton Foundation, and many other Democrats."" [1] To put it simply, Trump has been notorious for being anonymous, and believed by some to be a Democrat, which would make sense due to his Vice President choice being Mike Pence- a strong Right-Wing leader to further represent his Right affiliation. I will emphasize my point through repeating how I believe that the Electoral College is, in fact, a fairly proportional system already. It has served to represent the states fairly through the number of Electors signifying the number of Representatives- to whom are purposely set to equally and fairly represent the state. Big states are not the only ones that can determine the election. Swing States are a big part of the election as they can lean Left or Right. Iowa, is an example, and as I have said before- Iowa has only 6 Electoral Votes, yet plays such a significant role in the Elections and has most certainly helped in candidates winning the Election. Remember: it is fair game for either party to take the state- the state is not set to prioritize a party during each Election, it is figuratively in the hands of the people with the popular vote. In other words it CAN help or it CAN hurt the Democrats and the Republicans. On account of my missing citation for the Gallup chart: here is some information as well as the citation. ""Results for this Gallup poll are based on telephone interviews conducted Nov. 28-29, 2016, on the Gallup U.S. Daily survey, with a random sample of 1,021 adults, aged 18 and older, living in all 50 U.S. states and the District of Columbia. For results based on the total sample of national adults, the margin of sampling error is ""4 percentage points at the 95% confidence level. All reported margins of sampling error include computed design effects for weighting."" [2] Here is a list of some of the attempts to reform the Electoral College [3]. The reason I bring them up is to further support my point that even after 200 years we have not managed to have enough people, especially members of Congress, agree to reform it- suggesting that they believe it to not be an issue. I trust that they truly believe the Electoral College to be sufficient enough not to require change/reform. The point is not that it has over a 50% 'disapproval' rating, it is the point that it IS increasing. People are slowly beginning to agree with the Electoral College system. It's the change in data that we should be focused on. I have not seen reason to believe it goes against ""the will of the people."" If we play a role in who gets to become an Elector to represent us, than we have helped determine that that said person acquiring the role is sufficient and able to fulfill his duty to represent the people. That is indeed a Democratic-Republic as it has representatives representing the people. On your note about the Red Wall- it is not preventing like you may think. The reason I say this is because of Pennsylvania, a strong Leftist states in Elections that can be considered to be part of the ""Blue Wall"", actually went Right for Trump in the 2016 Election. To rephrase, states can change- even if they are in the ""Walls."" It all just depends on the Electors and their votes, of course. In conclusion, I feel that you are centered on just what is happening come Election time- not the overall changes or significance behind the events, for example. As for my argument- I reiterate how I believe the The electoral college does not need to be replaced and is sufficient the way it is, today- or at the very least, is slowly becoming sufficient to the nation, today. I would like to thank you for this debate! It was great to meet you and debate with you. Hopefully we will get to debate later on as well. Have a good week everyone and I appreciate you all for reading the debate! [1] ""Donald Trump, Democrat?"" Benko, Ralph- a contributor for Forbes. https://www.forbes.com... [2] ""Americans' Support for Electoral College Rises Sharply"" http://news.gallup.com... [3] http://archive.fairvote.org..."	CON	260
260	S1bdb82e-Aeb92b95	A Debate On The Electoral College	"""Note: Private messages between members is irrelevent to a debate."" I was simply stating the subject of this debate ""In the second round of debate Con offers no argument of his own. He seems content to merely rebut my points without offering an alternative plan to the Electoral College. Offering an alternative is essential if Con hopes to be competitive in this debate and should offer one in the final round."" I realize my error in the last argument. My alternative is eliminating the ""winner-take-all"" aspect of the Electoral College. This means that states may divide their Electoral Vtes between different candidates. This means that smaller states still have representation and means that no votes are lost. I also believe all electors shoould be pledged to vote for the winner of the popular vote in their state. I think we should also eliminate the maximum number of seats in the house. By destroying this limit, it lets all states be equally represented. ""1. The Election of 2008 provides evidence to the contrary. States that are supposedly firmly in Republican hands voted in favor of the Democratic candidate, Barack Obama. These include, but are not limited to North Carolina, Virginia, Colorado, and Indiana. These states not only did not go overlooked, but they ultimately voted against 'their' party. Obviously for this to occur, the democrats did not ignore the largely Republican states. Nor did the republicans, who scrambled to win back their support."" I realize this, but my point still stands. Neither of the candidates campaigned in wyoming ( a highly Republican state) or Washington D.C. (a highly Democratic city). Though the states you mention defied their historcal voting records, they did not defy the polls. ""2. It is odd that Con would reverse course and support a ""weighted popular vote"" despite opposing the Electoral College because it gives the vote of some states more weight than others. Why complicate the electoral system if it is to be replaced with the very same concepts? The old adage ""If it ain't broke, don't fix it"" applies in this case."" I didn't say I supported weighted Popular Vote, I said there are systems where states are adequetley represernted. ""3. This would apply to the nation as a whole, even if there were a popular vote. Under either system there will necessarily be a losing side. By this logic, all people voting for the losing candidate have wasted their time and their vote was worthless. Clearly this is not a compelling reason to reform the system, because there is no plausible way to eliminate the existence of a losing candidate in a free election short of electing all candidates or instituting a one-party system."" The system I offered above makes a vote in any individual state count for something. This means that if you vote for the losing candidate in your state, they might still get Electoral Votes. ""4. This is simply not true. There would be unintended effects on the Electoral College as a result of conducting the census more often, but the system would still remain the same."" I think we just agree on this issue. ""5. Con has offered no sources and provides no evidence to support this claim. Until he does so we cannot suppose his claim to be true that representatives cannot be trusted to reflect their consituency. The same is true for bribery. I predict he will cite the 1824 election. However, historians have yet to produce enough evidence to prove there was bribery or any sort of ""corrupt bargain."" I don't expect Con will be able to do what longtime historians have yet to be able to do. Without evidence that bribery and corrupt representatives is the norm, this is not a valid argument in favor of taking the tie breaking duty from the House of Representatives."" Although I do think there was corruption in the 1824 election, A better example of this is What might happen in the future. Already we see a bitter battle between Republicans and Democrats, if they decide the president, none of the votes will matter, and the representatives will not reflect the votes of the nation. For those who don't know, in 1824, No one recieved a majority of votes. So the election was decided by the House Of Representatives. Then after Speaker of the House Henry Clay supported John Quincy Adams, he easily became president, even after winning the Popular vote or the most Electoral Votes. Adams then Mae Clay the Secretary of State. The Electoral College was flawed, so with a minority of the popular and Electoral Vote. By pledging all the electors tie situations are less likely. 6. This point does not even make sense, and is a blatant attempt at reversing his original position. He originally said >>>""In Wyoming citizens have more inffluence on the Electoral College by a margain of 4 to 1 (http://www.fairvote.org.........) this leads to cititzens in certain states have more ""power"" than others.""<<< Here he is saying that Wyoming citizens have a more powerful representation than other states. This point is clear by his source (which he misquoted) that says Wyoming citizens have four times more power than Texas citizens. This point I have addressed and Con has not rebutted. His new position makes even less sense. He claims that some citizens have more power within ""THEIR STATE's popular vote."" This is simply untrue and unfounded. He offers no evidence or support for this point. I realize my wording was bad. I meant that Wyoming has an elector for every 165,000 people while Texas has an elector for every 652,000 people. This means they are exxtremely overrepresented. I know my wording was VERY bad and confusing. I thank my opponent for a wonderful debate."	CON	261
261	S1ce229d0-Aee04835e	College Football is better than NFL football	College Football is something that a solid amount of Americans enjoy on a Saturday afternoon. The same goes with NFL football on Sunday. The difference between the two, is the passion of the fans. For me, an Iowa Hawkeyes and Notre Dame fan, I enjoy watching these teams a little more than I do watching my favorite NFL team, the Chicago Bears. Now, don't get me wrong I adore the NFL, but there is something about college football that makes it better College Football has a much different feeling than NFL football. It is something a lot of Americans can get into because they may have attended the school they love. For me I like the Iowa Hawkeyes because my father attended that school and my entire family is from Iowa, they also root for them as well. My point is that it is easier to like a college football team rather than an NFL team because you can say that you attended the school. I myself can say that about the college I will be attending in 2 years. The passion of college football beats the passion of the NFL.	PRO	262
262	Sf49a4f1e-A11fa6ae1	An animal's life is worth just as much as a human's.	This sounds like it could be interesting. I look forward to hearing your arguments. Since the burden of proof is on you, I will not attempt to show that animals are not equal to humans in worth. Instead, I'll just try to refute your arguments. Or, if you persuade me, I'll concede. Good luck!	CON	263
263	Sf49a4f1e-A2420027f	An animal's life is worth just as much as a human's.	It is my strong and firm belief that the lives of animals are worth the same as a human's. Note that when I say this, I mostly mean household pets like dogs and cats. Therefore, I believe that animals should be treated in an equal manner to humans; they should be entitled to rights and protection in the same way as a human.	PRO	264
264	S7239d5ee-Acfb3449b	Education is perception of skills	"Im just going to get right into this. I am also hopong for a good debate :] ""I dont think that any type of perception is required for skills because>> ~perception is needed for quality~ ~skill is not a quality~ ~but its an ability...~ Perception is described as this in the dictionary. Perception An active information process, which allows us to organise, interpret, and ultimately act upon sensory information coming to us from our outside world. Perception is different from sensation. http://www.encyclo.co.uk... Now according to this..in order to have perception you have to be able to organize and interpret information correctly. These are two of the many skills in which you learn in school. Back in the earlier years of school (we'll use 3rd grade as an example) teachers were always telling you to stay organized. Also a skill learned in the classroom is interpretation. I remember from my third grade year we learned main idea. I had to interpret information in the paragraph to figure out what words meant and to hypothisize what would happen next in the story. This is the definition of a quality: an essential and distinguishing attribute of something or someone; a degree or grade of excellence or worth; a characteristic property that defines the apparent individual nature of something; http://www.google.com... so according to your first point (~perception is needed for quality~) what you are saying to me is this: In order to organise, interpret, and ultimately act upon sensory information coming to us from our outside world you have to have a degree or grade of excellence or worth within yourself. basically your saying that: If you want to organise, interpret, and ultimately act upon sensory information coming to us from our outside world you have to be automatically smart and know what your doing within yourself. that is not correct for some people. so already your telling me that everyone has a degree or grade of excellence or worth within theirselves and knows how to organize and interpret it without the use of school. There are several people in this world, all types, and you cannot tell me that without school, these people can function perfectly in everday life."	PRO	265
265	S95535bbc-Ade6a2e58	The Electoral College is a logical system	Many say that we are not a Democracy, But a Republic, But actually we are both. A Republic is a form of Government. Democracy is the method of selecting the representatives of that government, People don't understand that. Because people particularly Americans tend to be stupid. If we are not a Democracy then why dowe even bother with elections? In order to have a proper election, We need to insure it is represetative, One man one person one vote. The electoral college is an onerous anachronism from an undemocratic and backwards era >	CON	266
266	Sf6f74b-A7533954e	The Electoral College is Misrepresentative	I would like to refer my opponent to the 2000 general election. Even though the democrat (and possible communist) Al Gore received more vote than his opponent the Republican (and devout christian) George W. Bush he lost the election because because George W. Bush had won more states. How can the electoral college be representative of the American people when it fails to elect the President more Americans voted for?	PRO	267
267	Sb27f930b-A69a317ba	The electoral college should be abolished	This will be a debate on the United States electoral college system, used in Presidential elections. I will be arguing that this system should be abolished and replaced with a system of direct popular vote. Burden of proof lies on me. First round is for acceptance only. Second round is for opening arguments. Third and Fourth rounds are for responses. Final round is for conclusions.	PRO	268
268	Sc1b11a97-A32dfda03	Free Education	"In dealing with Education, what is the meaning of free? Does that mean our educators get paid? Do the buildings get maintained for free, what about the property taxes of the land that the buildings sit on? What about the books? The point is someone is paying for what you would call ""free education"", most likely the inference is the tax payer. Now if you agree that free education is a good things than do you agree that the taxes on long island and New York State in general are affordable, and conducive to a thriving economic environment? Nobody can afford the taxes on long island and New York right now, which is why we are in such a depressed economic situation right now. Point being nothing in life is free. Most of the countries are going broke right now except western Germany, because in the E.U. health care is ""free"" retirement benefits are ""free"", the whole E.U. is on the verge of collapse bc of the free benefits from the government."	CON	269
269	Se6ffa8fb-A81ed0f7e	University education helps society	Free education enables everyone to have the opportunity to study. This means there would be more people going to universities. The outcome of this would be that in our society, more people will have higher degrees which means would be more people who are doctors, lawyers, nonprofit workers, teachers, business leaders etc. This has positive benefits. More doctors means more people who treat those who are sick. More teachers means, better quality of education for students. More nonprofit workers means more people who are trying to help and raise money for those who need it. When the number of people who get an education rises, the number of people who benefit from that persons education also rises. Therefore, free education will benefit our society because there will be more highly educated individuals who have the education and ability to help others.	PRO	270
270	S9f212a53-A91fb5cab	Voucher Education	I get it. Competition is a great tool in the business market. The mistake that you're making is that business models yield money and their ultimate goal is to bring about more money. The school system is not supposed to work like that. It is intended to yield success and bring about further success. These are two fundamentally different goals and require two fundamentally different approaches. I know that money is involved in the path to success but you can both make and lose money and not have any success at all. This is particularly apparent in sports. The Houston Texans had a $57.6 million profit during the 2005 season, but finished with a winning percentage of just 12.5%. On the other hand, the New York Knicks lost $39 million that same year and only won 28% of their games. I'm not saying that sports success and school success is the same. I am simply pointing out that proper spending yields money, not wins, not losses, not A's or F's; just money! Instead of focusing on the open market, how about comparing education to another indebted government system, the Post Office. The US Postal Service has ZERO competition! And before you bring up UPS or FedEx, know that with the exception of a few certified documents, they send parcels and packages, not mail. Mail goes to the post office, always has and always will. This system is completely funded by the government with the exception of money made through stamps and postage and I think everyone can agree that it will never make money. But the goal is to get mail from point A to point B and in that, it has increased its success exponentially since its establishment by George Washington in 1792. The education system, similarly, will never profit but we are epically failing in educating our youth. This makes the entire system a giant depreciating asset and that is a major problem! We have already deduced that the money we are spending toward education is being used inefficiently. Whether money is given as a voucher or a grant or tuition or an annual budget, it's just dollars and cents until it yields success. It's time that we start getting a return on the money that we contribute on a yearly basis. All I can see in this proposal is more of the same things packaged up in a little voucher ribbon. We need a complete overhaul now!	CON	271
271	S30a568aa-Aeec1a001	Public vs Private Education	"Although private education gives you these ""additional benefits"" it is mainly because the students parents are paying for it. Bottom line is if you can afford private education you should most definitely take that opportunity because it will be better in the long run. But if a family or set of parents cant afford this ""private education"" a public education is better because ot s always there and always a opportunity of one self. In conclusion a public education is offered to the public while a private education is offered to the more ""privileged""."	PRO	272
272	S93ca0001-Ad9495b4c	The Humanities are an important part of any Education Curriculum	"Thanks Pfalcon. I certainly will bring my A-game ;) FRAMEWORK: I readily concede that certain elements of the humanities serve as useful tools in teaching younger students literacy and basic cultural awareness. I will be focusing on showing why the humanities are not important in secondary and college-level education, which composes a substantial amount of education curricula and is thus sufficient to negate the resolution. I think my opponent will agree that the purpose of education is to prepare students for their lives ahead of them; what exactly this would entail is up for debate-- I maintain that such preparation would be centered around developing students' critical thinking skills, the basis of widely-used occupational skills, and the general ability to compete in the global marketplace. My opponent is free to contest any of that, of course. With that established, my case is built around how knowledge obtained from humanities courses in school rarely is of any use in the average adult's everyday life, whether on the job, in social events, or while voting. Obviously, such knowledge cannot be considered 'of great value' to education, which is geared towards providing practical benefits to students. The notion that the study of the humanities has a very limited scope in terms of ensuring students financial security is relatively uncontroversial-- there are just not many high-demand occupations in which knowledge of the humanities can be of aid. Based on a survey of various occupations conducted by US News, which ranked the best jobs based on factors like industry growth, median salary, and employment rate, there are only 2 occupations which are even vaguely related to the humanities in the top fifty, with both of them being teaching jobs (http://money.usnews.com...). It is quite clear that in this respect, the humanities provide extremely minimal value to education. Since a student's occupation is bound to be a rather large part of their future, this observation makes it quite implausible that the humanities could still be considered important to education. Another focus of education is teaching students *how* to learn and developing their critical thinking skills. Some would claim that studying the humanities is a valuable tool for fostering such ability, but that is easily countered by pointing out that virtually any subject can be used as a tool to teach such skills. Arguably, science and math are much a much better means for achieving that end, since they very directly apply the principles of research, critical analysis, and logical problem-solving. Cross-apply the observation that hey also have useful career applications, and it becomes obvious that they are preferable to the humanities. Advocates of the liberal arts also claim that the humanities are necessary for the development of cultural awareness. However, this is rather circular logic; the humanities are defined as 'the study of culture', so it's no better than saying ""you need to study the humanities so that you can know about the humanities!""-- we are given no reason in the first place for why the average adult needs to be culturally aware to the extent that high school and university humanities classes require. The amount of awareness needed to properly function in everyday life is naturally obtained simply by living in and actively participating in society; that is the whole idea of a culture-- it is a set of customs & traditions so deeply ingrained into a society that it can be learned simply by being a part of it. Having an in-depth knowledge of a culture's fine arts is unnecessary, and so are the humanities classes which attempt to provide such knowledge. CONCLUSION: I have thoroughly shown that the humanities generally do not provide any value to students in preparing them for their future, and thus, given the purpose of education, the humanities are not important at all to the curricula of secondary schools and universities (which are included in ""any education curriculum""). The resolution is negated. I look forward to Pfalcon's opening arguments :D"	CON	273
273	Sd0a8ad59-A2d99e575	Animal Testing for non-medical reasons. Are the deaths worth it>	My argument is still the same as before. Animal testing can be good for humans, medical or not, so why ban it? Thats the crux of my argument. Animals not having inherent rights is secondary. In this world of life against life, humans are worth more than our animal brethren.	PRO	274
274	Se6ffa8fb-Af1acd5a7	If everyone has a degree, then what is it worth? The answer – nothing	Even now, pretty much everyone can get into a university in England with their 3 D’s and an E. So just think how many more of these people would attend uni if it was free. The numbers would be ridiculous. If everyone in the future can go to university for free and come out with some sort of degree in something whether it be origami or the science of superheroes. It’s the age old question of if everyone has one, what is it worth?	PRO	275
275	S93ca0001-Af9e3ba8c	The Humanities are an important part of any Education Curriculum	Thanks for the debate, Uchi. It should be fun. Introduction Well, since my opponent has deigned to concede lower education, it seems we both will be discussing secondary and post-secondary education. Originally, my arguments were going to span the entirety of education, but this makes things a little bit easier on me. Cultural Awareness As expected, Uchi has hit on one of my points, though he seems to be jumping the gun a little bit. The fact that one must study the humanities in order to know about the humanities seems blatantly obvious. The only one to learn about a topic is to study it. For example, if one wishes to have any in-depth knowledge about the economy, studying economics would serve them quite well. I do think Uchi has hit on something very important, though. Why is cultural awareness even important? For that matter, what is cultural awareness? “Cultural awareness” refers to the ability to understand and somewhat appreciate other cultures, beliefs, and traditions. Given the number of people of different backgrounds that one can and will meet over the course of a lifetime, the capacity to “walk in their shoes” seems to be a powerful skill, both in the workforce (particularly cross-cultural interactions) and in personal interactions. Creative Expression This one is more related to the music, art, theatre and the like. Creativity is considered by some to be a dying commodity. While there is some creative leeway in math and science, this is much more accessible within the humanities. The reason creative expression is of importance has less to do with school and more to do with problem solving. Odd as it might seem, problem-solving is not relegated to math and science. In fact, the problem-solving that we experience in day-to-day life is not the kind that is given by math and science. Rather, it is the kind that is given by the humanities. The reason I single out music, art, theatre and such is mainly because these are among the more challenging areas of the humanities. Those things that some people are naturally gifted in, but that most people must work at. It is in finding something to present or perform that a student is actively problem solving. There is no “right” answer nor any “proper” method. Each of these is found most often in math and science. This is analogous to day-to-day life, where we only know that we desire a certain result, but are unsure of the “proper” way to go about it. Key Skills While one could easily wonder why study the words of old dead men and women is worth anything, an astute observer would notice evidence of what I shall term “cross-training”. “Cross-training” is the process by which one takes what they have learned in one area and utilizes it elsewhere. Example: In literature classes at the secondary and post-secondary level, there something termed “close-reading”. This is when someone reads a passage, essay, book, etc., and produces from this reading an evidence-backed analysis of the author’s work, ranging from themes to style devices. Arguably, this very basic skill is of enormous import to the academic humanities. Evidence-backed assertions are the kind of thing websites like this promote. This is key to literature and history; the very nature of these fields is evidence finding and claim-supporting. This relates to day-to-day expectations. For example, when buying a car, a salesperson might suggest a particular make and model, for some unknown reason. A savvy shopper will do a bit of research on their own. While one could gain research skills simply through repeated trial and area, history and literature classes are research-city, so to speak. That is to say, history and literature classes are among the more research heavy areas, at least immediately after high school. In such classes, students will engage in intensive research, which then would then translate into a penchant for not taking claims at face value 100% of the time. While not every student will be an obsessive fact-checker, the results are not as important as the goal. Which is to say, the curriculum is geared toward a particular goal, although that goal will not always be reached. Critical thinking Imagine a businessman, call him James. James wants to own his own business doing consultations for other companies. His experience has been with daycare services. James is used to offering guidance as relates to childcare guidelines, labor costs, supplies costs, curriculum, and such. This is a lucrative occupation; James manages to pay all of his bills, as well as save a few hundred dollars every month. One could say James is in a good spot. Until someone in a new industry approaches James for a consultation, and his regular clients no longer need him. Being faced with a new situation, requiring a new process for applying his skills, James is left at a disadvantage. The above attempt at an analogy works on my opponents’ assumption that science and math are “a much better means for achieving that end”, in regards to critical thinking. The term “critical thinking”, though ambiguous, refers to a very specific mode of thought processing. The term “fluid intelligence” most closely matches what we mean when discussing critical thinking. “Fluid intelligence” is the “The deliberate but flexible control of attention to solve novel “on the spot” problems that cannot be performed by relying exclusively on previously learned habits, schemas, and scripts” [1]. That is a long and drawn out way of saying that a person is capable of thinking through a new problem without thinking entirely about previous experiences. Math and science are essentially schema-based. There are equations upon equations that one essentially plugs values into. In secondary and post-secondary schooling, experiments are minimal and mainly for the purposes of solidifying previously learned material, and new equations are rarely found. Math and science rely quite heavily on process of elimination. In traditional math and sciences classes (those one can expect in a high school or college curriculum), one can easily rely on a process of elimination. With quadratic equations, for example, one need only learn the various ways to get to the factors of x in order to actually to there. In the humanities, such black and white processes do not exist. Much like in life, one must gather together what information there is to have and make a decision based on that information, in the hopes that the information available is sufficient. A direct definition of “Critical Thinking” is offered here [2]. “Critical thinking is the intellectually disciplined process of actively and skillfully conceptualizing, applying, analyzing, synthesizing, and/or evaluating information gathered from, or generated by, observation, experience, reflection, reasoning, or communication, as a guide to belief and action. In its exemplary form, it is based on universal intellectual values that transcend subject matter divisions: clarity, accuracy, precision, consistency, relevance, sound evidence, good reasons, depth, breadth, and fairness”. Here, we see terms that I have already mentioned or that are pieces of what I have already mentioned. Sound evidence, good reasons, clarity, relevance, depth, breadth and fairness are all values of critical thinking that one becomes adept at discerning through some level of education in the humanities. Whether one really needs three or four classes of it is up for debate, but that they should be included is less so. Conclusion Argument 1 1. The goal of education is to prepare students for life. 2. Life includes a level of cultural interaction. 3. Cultural interactions are made easier by a knowledge of cultural differences. 4. The humanities offer a knowledge of cultural differences. 5. Thus, the humanities make cultural interactions easier. 6. Hence, the humanities prepare students for life. Argument 2 1. The goal of education is to prepare students for life. 2. Life entails novel experiences. 3. Novel experiences are key to education in the humanities. 4. Hence, the humanities offer training in novel experiences. 5. Since the humanities offer training in novel experiences, students are better prepared for novel experiences. 6. Thus, the humanities prepare students for life. While I would never argue that humanities should be the only thing we are educated in, I have offered arguments to the effect that they should be included in any education curriculum, particularly because they offer things that are either not offered by math and science or because they do a better job than math or science at offering the same thing. I look forward to your rebuttals Uchi. [1] http://www.iqscorner.com... [2] http://www.criticalthinking.org...	PRO	276
276	S1db3eaf8-A4567d15	The quality of education suffers when university education is free	State funding of higher education is actually beneficial to universities. It allows universities to get on with their research and teaching without worrying about competing and spending money on getting students to attend. The money wasted in pursuit of high numbers of students is thus saved, as the state can tend to the needs of universities.1 The idea that the state will simply neglect its universities is silly, because society and therefore the state, relies on having capable professionals whose qualifications have value.  [1] Greatrix, Paul. 2011. “University Isn’t Just a Business—and the Student Isn’t Always Right”. The Guardian. Available: https://www.theguardian.com/higher­education­network/higher­education­network­blog/2011/mar/14/students­asconsumers  ​	CON	277
277	Sea22c804-A3c0480a5	The Electoral College Needs to be Replaced	I have rolled up my sleeves for this one- so, let's do it. I'm looking forward to this to be quite honest. I'll do what I can to be respectful, factual, honest, and attentive during this debate. Good luck to you and have a good day. My position statement: The electoral college does not need to be replaced and is sufficient the way it is, today.	CON	278
278	S4a5c09b0-A4abfc34b	Radical Life Extension technology is worth pursuing.	"Availability. That is my main issue. Obviously the demand would be high if this technology was created, and supply would be low considering the fact that the technology would be so new. Who would recieve the technology? My vote would be for the wealthy, because it's indefinite that this supply and demand aspect will cause the price of this technology to sky rocket. Do the wealthy deserve life extension more than the poor just because they can pay for it? I think not. It would cause a global controversy because those who couldn't pay for said ""treatment"" would still be dying while these wealthy, possibly undeserving, high class, individuals are living on with no worries. As it would be a great idea or concept to live on beyond the average lifespan, the aspect of worth would be excercised to a high extent. How do you tell if one life has more worth than another? What if said technology gets into the wrong hands? This is a radical statement, but what if a terrorist or a serial killer got ahold of this technology? Do we really want people like that living beyond their time? Is it worth it is my next question. Would it change the process of aging? Many issues come with age, by the age of 60 a large percent of beings are suffering from different illnesses and physical disadvantages. If we continue to live and add on years, will the same fate come? Will we still suffer these awful circumstances such as arthritis or loss of sight and hearing? Or would it get worse? Would extending the age in which we live just add on to more of our physical issues? Now, I do have some aggreements with this proposal. I see as to how this may appear humane, you get to live on to see your great grandkids possibly great great grandkids. Maybe even beyond that. You get more experience than you would have. Christians may disagree though, some do believe that god has a set plan for them. That their days are numbered by him. I don't have that argument but it will be apparent. That brings me to my next question. What if death isn't really death? We don't know what is beyond our earthly time and some will argue that death takes them to a better place and extending their life on earth is wrong."	CON	279
279	Sc7831446-A4567d15	The quality of education suffers when university education is free	State funding of higher education is actually beneficial to universities. It allows universities to get on with their research and teaching without worrying about competing and spending money on getting students to attend. The money wasted in pursuit of high numbers of students is thus saved, as the state can tend to the needs of universities.1 The idea that the state will simply neglect its universities is silly, because society and therefore the state, relies on having capable professionals whose qualifications have value.  [1] Greatrix, Paul. 2011. “University Isn’t Just a Business—and the Student Isn’t Always Right”. The Guardian. Available: https://www.theguardian.com/higher­education­network/higher­education­network­blog/2011/mar/14/students­asconsumers  ​	CON	280
280	Sfad66533-Abba1861b	No money for education	Just keep the buildings maintained and let the people use them and manage their use. If they want to just play bingo that is just fine. Why don't the universities cancal classes and just have $port$ since it is what they have done anyway by cutting off funding and letting Monsanto tell Berkeley to fire a prof who showed that there might be adverse effects to GE. Big business is telling us what to teach and ruining any chance of getting an education. We need to free education and give it back to the people.	PRO	281
