id	conclusion	premises	stance	rank
See8b9e88-A56fe1a4	Free will is an illusion	I'm not sure there is scientific proof that will make either of our cases. I am appealing to logic. Having free will suggests that at any given fork in the road, You have the agency to decide which path to take. This is just an illusion. Whatever thoughts, Knowledge, Or experiences you use to make your decision arose in your consciousness through no choice of your own. Whether you attribute your development to nature, Nurture, Or some combination, Neither of those forces are related to volition.	PRO	54
Sf1aaf9c4-Aa986f971	Predestination (Pro/For) vs. Free Will (Con/Against)	"I have a feeling that my opponent may or may not know what Predestination is, so I am going to give him the definition for it so he can fully understand. ""PREDESTINATION is the biblical doctrine that God in His sovereignty chooses certain individuals to be saved."" http://www.gotquestions.org... This is Predestination in a nutshell. I am now going to analyze my opponent's argument in a very specific and biblical way. ""If we do not have free will, then none of us could be at a fault for what we do. But then there could be no sin without free will, as in order to sin you must be morally culpable for your action. And if there is no sin, what does Christ redeem us from? Nothing."" My opponent believes that predestination states that everything we do is predestined... Meaning we are like puppets. This is inaccurate and I will explain why. Predestination is a broad term, but specifically used in the Bible to describe the coming to salvation. Meaning, the word predestination can mean that God predetermined some things to happen to some people, but in the case of salvation, he handled everything. ""No one can come to me unless the Father who sent me draws them, and I will raise them up at the last day. John 6:44 It is with this informatoin that we can then go to Romans 8:28 - ""And we know that for those who love God all things work together for good, for those who are called according to his purpose. For those whom he foreknew he also predestined to be conformed to the image of his Son, in order that he might be the firstborn among many brothers. And those whom he predestined he also called, and those whom he called he also justified, and those whom he justified he also glorified."" In this case, the parallel between Romans and John is called and drawed. They are the same thing in this case, which means that only the ones the Lord calls will he justify and glorify, meaning God doesn't call everyone nor draw everyone. The Bible does teach that we have a WILL, but Free Will is a completely different subject. Free Will means that God does not interfere with our actions and that we have the ability to do anything we want at anytime, and basically God can't do anything about it. That is unbiblical. As I stated in my previous argument, God hardened Pharoah's heart, which violated Pharoah's free will. God doesn't predestine every person's actions, because then he would predestine sin, which would go against his character like my opponent stated. We do have a will, but FREE WILL is a whole different story which there is no biblical evidence for. My opponent needs to provide Biblical Evidence for free will, because a 70 word argument isn't going to win him the debate. I have evidence for my case and so far he hasn't given any except his subjective stance."	PRO	55
S11be5eba-A7b1c27bc	Robots sent to destroy human life on Earth would be more moral than humans are capable of being.	"Rejection of AP 2 My opponent believes that the is-ought problem is being inconsistently applied to humans but not to robots. However the difference between humans and robots in this scenario is that humans were not made for a purpose while the robots were. It is therefore possible for the robots to deviate from what they 'ought' to do and therefore they can be moral or immoral. As to my opponent's example of a printer, I agree that it has no moral obligation to do what it was programmed to do, however not doing the thing that was the point of it's programming is wrong according to an objective code of what it 'ought' and 'ought not' to do. BP 1: Overcoming the is-ought gap My opponent then believes that humans are able to get around the is-ought problem. However his argument has much to be desired in that it's main premise relies on the idea that ""If I want to bring about X, then I ought to do Y"". His critique that he brought against robots being capable of morality was that there was nothing objective about it. But then he builds a human response to the is-ought problem completely out of subjective feelings? If 'ought' truly is conditional(which it cannot be if we are speaking of 'objective' purpose) then morality is simply a clash of wills. It is an inconsistent philosophy that cannot be applied universally, thus contradicting itself seeing as it draws heavily on Kant. Summing up At the end of his case, Con points out two reasons which he believes will lead voters to reject my argument. They are as follows. 1. Pro has provided no grounds for thinking robots have objective moral purpose, and has contradicted his reason for rejecting human centered morality in doing so My grounds for objective moral purpose are exactly what separates human and robot morality. Robots are designed to fulfill a certain purpose, and in going against it are doing what they 'ought not' to do. This is why humans are incapable of 'objective' morality. To be objective, something must be existant without opinion. My opponent's morality is completely derived though from subjective values. 2. He has not provided good reason to believe that humans cannot have objective moral standards. As I exaplained above, objective means true without regards to opinion. Humans came about with no regards to an objective purpose and so any such values that one derives are completely subjective. 3 minutes to spare!"	PRO	56
S15efddff-A7166ed70	God has free will.	Apparenty my opponent could not refute my arguments and chose to ignore my case. However, I will say again that God's omnipotence allows his power to surpass human logic. Remember, I didn't define God as omnipotent, you did. Therefore, anything is possible with God, even making it where he is not God. The point is, God has free will regardless of any argument you can make due to the fact that God can do anything. I choose to end my round here due to Con's ignoring of my argument.	PRO	57
S15efddff-A3b62806c	God has free will.	"In this debate we are assuming that God does exist. The BoP is on Pro. 72 hours to argue. 10,000 characters. No forfeit. No Trolling. No Insults. No semantics. The voting style is open to anyone. This will be a four rounds of debate. First round is for PRO's ARGUMENT. Second round is for REBUTTALS or NEW ARGUMENT. Third round is for CON's REBUTTAL AND PRO'S CONCLUSION. Fourth round is for my CONCLUSION. My opponent shall type ""no round as agreed"" in the fourth round since he/she has the burden and is going first. If he/she posts some arguments/ rebuttals in his last round he will result in SEVEN-POINT LOSS.NO NEW ARGUMENTS in the conclusions area. By accepting this debate my opponent agrees to stick to the rules that I have mentioned above. If he/she violates the rules as shown above, she/he will lose this debate. Free will: the power of acting without the constraint of necessity or fate; the ability to act at one's own discretion. https://www.google.com... We will be focusing on the three attributes of God only. Attributes of God: Omnibenevolent, Omnipotent and Omniscient . Omnipotent - God is all powerful, sovereign. Omniscience - God is all knowing all the time. Omnibenevolence- All loving. http://en.wikipedia.org... has: possess, own, or hold. https://www.google.com... Note: I have made this debate impossible to accept. If you wish to do it, then please let me know in the comments. If you accept without my acknowledgement, you have forfeited the debate."	CON	58
S5990b6b8-Ae3666c60	All humans ought to assume that the Christian God does not exist, based on lack of evidence.	Thanks for accepting, Con. Both scientific observation and Christianity attempt to explain the physical and natural world. Christianity assumes that the direct reason things exist in the first place is an omnipotent being, God. The most widely accepted theory of the universe among astrophysicists is that of the Big Bang theory, rather than that of Christian creation (1). A being capable of doing whatever it wants at any given time (omnipotent), if proven to exist, would render any existing scientific theories and evidence for things such as creation refutable, as whatever an omnipotent being wills to exist must come to exist (2). Christianity is not the only religion in the world. In proving itself to be correct, Christianity would prove all other religions, including those that believe in the existence of omnipotent beings, wrong. The burden of proof, therefore, rests not only on those who believe in the existence of the omnipotence of a being, but also on the specific group of theists known as Christians, who believe in the existence of the omnipotent being described in the Bible, the Christian holy book. Science the study of the natural and physical world (3). Any religion is a standpoint on the aspects of the physical and natural world, as religions believe certain things to exist. Thus, as humans are the ones to whom scientific study and religion are of interest, and because humans have a limited ability to observe the physical and natural world, humans are forced to base their beliefs on limited observation. If there were complete certainty of the existence of an omnipotent being (SPECIFICALLY the Christian God), this debate would not be taking place. If there were complete certainty of the non-existence of an omnipotent being (SPECIFICALLY the Christian God), this debate would not be taking place. Scientific laws are backed up by scientific observation, and have always been able to predict outcomes with certainty (4). As scientific laws have always proven useful, we must conclude that science, to an extent, is useful. BASED ON THE LIMITED OBSERVATIONS OF HUMANS, FACTS WHICH DO NOT CONTRADICT OTHER FACTS MUST BE ACCEPTED AS VALID, BECAUSE THERE ARE NO OTHER OPTIONS, BECAUSE ALL THAT HUMANS CLAIM TO BE KNOWLEDGE IS BASED ON LIMITED OBSERVATION. Christianity contradicts every other religion, thus Christianity cannot yet be accepted as valid. The burden of proof rests on Christians in this case. The concept of an omnipotent being is not yet validated by any current observation of the natural world which has always proven to be useful or does not contradict other observations to which the usefulness applies. The burden of proof rests not only on Christians, but those who believe in the existence of an omnipotent being. In any case, belief in the Christian God is not valid until the Christian God is not scientifically proven to exist, because science is based on observation that is proven to be useful. To sum my argument up: -Prove that there is an omnipotent being, -And prove that this being is the Christian God, -All scientifically, And humans will have valid cause to be believe in the Christian God. As this proof has not yet been presented on either count, of Christianity or omnipotence, humans should put their faith in that which has always proven to be useful in the past- that which is the most valid of human knowledge- that which is evidenced by observation of the natural world- science. Humans should believe as they discover, and treat that which rejects currents observations as false until it is assimilated into observations that support others and are useful. I thank my opponent once again, and hand this debate over to them. 1. http://burro.astr.cwru.edu... 2. Oxford Pocket Dictionary of English 3. Oxford Pocket Dictionary of English 4. http://education-portal.com...	PRO	59
Sda24f625-A26d9cfc0	The existence of free will as proposed by the bible (Cont.debate)	In the case of gods existence, the theist must admit that god had only itself to use. A perfect being that makes imperfect beings, is doing so with the fullest of intention taking away our choice to be imperfect in whatever way we have been designed, and placed. This subject will be allowed to touch on Morality, Free Will, Souls, Heaven, and ofcourse God. 1st) Acceptance 2nd) Continued from closing arguments of prior debate ...... ...... 5th) Closing resolutions	CON	60
S4a977824-Ae1e7d222	If God is the omnipotent and omniscient creator of the world, then complete free will is impossible	"I would like to thank my opponent for this debate in general. Good luck to you, may the best debator win, and please, in regards to those who will judge this debate, do so unbiased. Now, enough of the formalities. I negate the resolution. Be it resolved that an omnipotent omniscient creator of the world can coexist with free will. ""[11]If someone knows everything, and created everything, then they know what they have created. God knows about every blade of grass and every leaf.[11] [22]He placed them there. He structured all the brains of every human. If a soul exists, he created every bit of it. [22] [33]Everything is in his knowledge, all of which he made. Therefore, nothing can be operating outside of his control. All that he made he has a plan for and nothing can divert from that plan. To divert from God's plan would be to trick the all knowing. It would be operating outside of his realm, which is the entire universe.[33]"" I believe that was the gist of my opponent's argument. Let me break this down. As you'll see, I have placed numbers within my opponent's speech thus making it easier to break down. 11) That is an excellent point, however, just because He knows everything he created does not mean he dictates what they do. For instance, I create a toaster. If that toaster were to malfunction on it's own, is that my doing? Say I built that toaster to par but I never used it. After some time, it is unable to toast at all. Is this my fault? (And yes, I realise that's not how a toaster works, it was just a silly analogy) 22) Let us look to the Christian faith, as you have already used it as an example. The Bible speaks of us as beings of the flesh (being succeptable to sin). Since God does not cause us to sin, nor does he tempt us, we must have some free will, yes? Also, into any other monotheistic religion, there is typically an antagonist, a devil, Satan, Deceiver, or a Xenu of sorts. This being said, we are then given a choice. 33) What if it was God's will for us to have a choice? I can know a ladybug is going to move when touched but that doesn't necessarily mean I will control it. Don't get me wrong, I may choose to interfere at any time, the same goes for an omnipotent omnipresent God. Now, with all that aside, I can get to my one and only contention not having to do with my opponent's argument... For the most part... My opponent argues that MAN cannot have free will whereas the resolution clearly states: ""If God is the omnipotent and omniscient creator of the world, then complete free will is impossible"" I propose to you that even IF, not to contend my own contentions, man had no free will, said creator would, thereby meaning there is complete free will. For the above reasons and refutations, I strongly urge a CON ballot. Thanks, -EG"	CON	61
Sba20820a-A8e18bc49	Determinism: Free will is an illusion	"For clarity, I will be defending my arguments in the same order that my opponent discusses them. First, regarding the argument about the subconscious, it is important to note that my opponent neglects to respond to the substance of the argument; rather he argues that the subconscious or unconsciousness of the human brain is still within our definition of ""self"". I will concede that the self is centered in the brain. However, this does not necessarily mean that we have full control of the self. My argument regarding the subconscious simply states that all actions of the self are determined by subconscious thoughts, of which we have no control over. Hence, even though the subconsciousness is part of the self, it is not a part that we can freely control. The implication is that we have no control of our wills. Next, regarding the causality argument, my opponent presents two examples. His first example, regarding going to the bathroom after a murder, argues that we can take random actions that are not caused by previous actions. However, this argument is flawed because he assumes I am only talking about one previous cause. It is true that my going to the bathroom has no relation to my committing a murder, but that action is still caused by my previous drinking of water, which in turn is caused by events further back. My opponent's second example discusses the human ability to ignore our impulses, such as choosing to ignore my hunger in the wake of more crucial needs. However, I would argue that this ignoring of hunger is simply an effect of other past events. Hence, even if we ignore one impulse, we are still acting in a way that is determined by past events, since these events influence our reasoning. The final argument I present is the argument from truth and falsity. This logical argument states that every event must either happen or not happen. My opponent misunderstands this argument and argues that we can never predict whether an event will happen or not. However, this does not matter. Take for instance, the statement ""I will murder someone on Dec 16. 2007"" Regardless of whether I know it or not, that statement must be true or false. In addition, the truth or falsity of this statement is determined regardless of time frame because of the nature of truth. An inherently true statement cannot become false. Thus, if the preceding example is true, then it is true today, tomorrow, or before I was born. Hence, I cannot be said to have freely chosen that action if that action was determined to happen years before I even existed. Regarding my opponents last notes, he argues that we can never know the past. However, I have shown logical and empirical proof that free will is flawed. My first argument shows experimental evidence showing how the conscious ""choice"" is in fact controlled by unconscious chemical actions in our brains, which we have no control over. The causality argument shows that the current state of the world is causally determined by past states, and the logical determinist argument proves that through the nature of language, the future is already determined from the beginning of time, despite the fact that humanity will never possess this knowledge."	PRO	62
S6acab37e-A93fd37f8	Free will is an illusion	"My opponents claim seems to spring a leak, as soon as he/she brings the idea of impulses and tendencies into the argument. To claim that we cannot control our impulses is rather short sighted. When we are acting ""impulsive"", we are acting without reason or rationality, but those impulses only prove to merely influence our emotions. Influence is not the same as control. My opponent will need to convince us that we do not ever have control of our choice to act reasonable, or impulsive in any given situation. I think my opponent has made the mistake of not recognizing the sequence of events that governs our actions. Lets say an object is heading straight toward you at a great speed, you use your senses to understand the situation. Your eyes see the object and sends that information to your brain ( its a large rock). At this moment, you have a choice to act rational, or impulsive. Since past circumstances have not gone well when you stood still and tried to reason with the rock, you decide to forego the rational choice and get rather impulsive and just in the nick of time you're able to evade a collision with a large rock. Just because this sequence of events seems to happen instantaneously, doesn't mean it happened outside of our ability to control our function. Our memory is superb with categorizing our emotions and relating it with circumstances that are happening now. Because we can remember how we felt the last time a large hunk of pumice raced toward our head, we have an emotional blueprint for instant( or what seems to be instant) reference to base our decision from. Just because this phenomenon seems instantaneous, it gives us the illusion of some other force at work that we cannot control. If you're going to argue that instinct is at work, and we can't control that, then I will ask you to reconsider what instict is. Some may believe we are born with instinctual capabilities, but how do you think a newborn would have faired with the large rock. That newborn has no past emotions to help it make a conscious decision of what to do. Is instinct really something we are born with, or is it an illusion made up of our emotional blueprint? Not to say I don't believe in instinct, I just question our perception of what instinct is and where it truly comes from. If my opponent is going to argue that we have no control over our emotions, I will concede that point to him/her, but if my opponent is going to argue that we are governed by our emotions, then this will be a short debate. Science and philosophy are pretty much on the same page when it comes to using emotions as a guide for our decisions. It's a bad idea to do so!!!! In fact, it may not be possible to make decisions or actions based solely on our emotions. Lets say I come home one day to find my house engulfed in flames, my instincts tell me that it's not going to be a pleasant experience if I go into my house, that emotion in this circumstance would be considered "" self preservation"". However, I have kitties and I know that my life would be meaningless and empty without them (Ya, I'm only one cat shy of being a crazy cat lady). Now, I have two contrasting emotions to tassel with, and whether I choose to save my cats, or save myself, I will either be acting in contrast to my emotions of self preservation, or in contrast to my emotional attachment to my pretty kitties. Bottom line is, we are not governed by our emotions, we can and do act contrary to our emotions."	CON	63
Sba20820a-Aacf3ccac	Determinism: Free will is an illusion	"First, my opponent argues that we are able to control all aspects of the ""self"". However, this is empirically denied. I cannot claim to control my sense of hunger, since hunger is determined by the amount of food in my stomach and not any semblance of ""free will"". Similarly, we cannot control the parts of the autonomic nervous system, i.e. breathing, heartbeat even though these actions are determined by the synapses in the brain. Hence, the argument that we can freely control all parts of our ""self"" is simply false. To summarize my first argument, I provided experimental evidence that showed that all ""decisions"" made by the human consciousness are actually determined by events of the unconsciousness, and hence cannot be controlled. Because all our decisions are already made by the unconsciousness prior to our awareness, it is impossible for us to ever control these decisions. Second, my opponent argues that despite the fact that my going to the bathroom is caused by my drinking of water, it is not caused by all past events. he argues that ""every action would need to be effected by every preceding event."" or else determinism would be false. This is flawed, as he admits, because if an action is caused by ONE previous event, then it is out of human control. This is sufficient to prove determinism true. My opponent's next point argues that a person could just randomly not go to the bathroom even though he needs to. My opponent claims this would be possible, but that fact seems to be a claim at best and lacks any warrant. More over, even if it were possible for such a random thing to happen, it would not be a conscious choice, which is defined as a decision based upon reason. A reason would be caused by a past event. Hence, even if my opponent wins his argument that random things can happen, such an event would not qualify as ""free will"" and hence does nothing in this debate. Finally, my opponent contests that things cannot be true prior to it happening. I will admit that this argument may seem a little counter-intuitive or confusing, but the nature of language and logic means that everything must be true or false. My opponent argues that there is always a shadow of doubt, and that there is possibility. However, these arguments reference what we KNOW about a statement, not the inherent truth value of it. I conceded that it impossible to know whether things are true or false, but it has to be one or the other nonetheless. My opponent mistakes the distinction between ontology, or what things are, and epistemology, or what we know. Going back to the example, if I will kill someone on a certain date, regardless of what happens between now and then, I either will or will not. At any point in time, I can't be both going to and not going to. Hence, the inherent truth of that statement is already determined, because things have to be either true or false. If, like my opponent argues, a car kills me at the last second before I commit a murder, then the statement ""i will kill someone on X date"" is false regardless of time, and the statement ""I will get run over on X date"" is true. As a final note, I understand that determinism is a pretty counter-intuitive argument and philosophy. However, through logic and evidence, we can see beyond mere perception and illusion and see that in fact, free will is a mere illusion."	PRO	64
S88b62b30-A87ef360a	The Bible is free of contradiction	"Thank you Con for accepting this debate. I would also like to thank you for using a capitol G and H to refer to God and His. I accept all definitions. I shall respond to each supposed contradiction in the order as they have been presented. They shall be numbered 1-12. 1. Order of Creation - Beasts before Man or Man before Beasts? My opponent uses 2 verses, Genesis 1:25 and Genesis 2:19, to show a contradiction in the order in which animals and Man were created. Con misinterprets the texts. In Genesis 1:25, the Hebrew word for “made” is “way-ya-as” meaning to make or to do. This word is used to describe what one does as something is happening, as in the present tense. (See the source listed “1”) However, in Genesis 2:19, the word is “way-yi-ser”, meaning “had formed”. This word is used to describe a reestablishment of the events that have already occurred.(See the source listed “2”) This shows that the two verses do not contradict, because they are not telling two different creation accounts. The verse in Genesis 2 is simply retelling the events that have occurred in Genesis 1. 2. The Last Words of Jesus This argument is much more common in the realm of supposed Biblical contradictions. Each of the three verses concern the words that Jesus spoke before he died, and each gives a separate account of the words which were said. The answer is simple...He said all of them. Each Gospel has a different structure of Jesus, where some things Jesus says are mentioned in all four, others in only three, some in only two, and a few are even special just to one single Gospel. Jesus received the wine, cried out to God ""Why have you forsaken me?"", shouted ""I entrust my spirit"", bowed His head, and died. No contradiction, one must simply put each Gospel on top of the other. 3. To Answer or Not to Answer? This verse threw me for a loop for a minute, how could one verse say one thing and the next verse say a completely different thing? Surely the author must have known. But that's where it got to me. The author must of known because he did know, he used these seemingly conflicting verses for a reason. In verse 4, The Proverb warns us to not answer a fool or we will be like the fool. In verse 5, The Proverb tells us to answer a fool or he will think of himself as wise. Verse 4 pertains to a situation in which the fool does not want to learn, because attempting to teach a fool who does not want to be taught is foolish in itself. Verse 5 pertains to a situation in which the fool will learn, and so that we should answer such a fool so that he does not consider himself to be wise. The verses are complimentary. No contradiction. 4. Does God Change His Mind? This question has been debated for quite awhile, actually. It has many theological implications. However, the verse given by Con is Genesis 6:6, where God regrets and grieves for having made man. This is something called anthropomorphic revelation, where in which God emphasizes his position through human characteristics. God does not change in this situation, but his ""feelings"" about man did change temporally. This is not God changing his mind, for He allows man to exist through Noah. This does not show any sort of change in mind by God, and therefore is not a contradiction. 5. Jesus and Testifying Con is simply misreading the text. In Deuteronomy 19:15, we read the following: ""One witness is not enough to convict anyone accused of any crime or offense they may have committed. A matter must be established by the testimony of two or three witnesses"" Jesus, in the verse prior, is showing how to properly judge Himself. He is referring to this law to show that He is unable to bear His own witness in context of The Law. This is why Jesus calls upon John to testify for Him in the next verses. 6. Did Saul's Companions Hear ""The Voice""? Yes, they did hear the voice, but they did not understand it. For this, we must dive back into the original language...this time it's Greek. The Greek word for ""hearing"" in Acts 9:7 is ""akouontes"", meaning actually to hear. However, in Matthew 13:13 the phrase is used to describe a distinction between hearing and understanding. (See sources ""3""and ""4"" below) In Acts 22:9. the word is ""ekousan"" meaning also to hear. However, this word is used in Matthew 13:15 to recite Isaiah's words about those who do not understand what is being spoken to them. (See sources ""5"" and ""6"" below) The point being made here is that they did hear the voice of Jesus, but they did not understand what He was saying. Only Saul understood Him. 7. God Changing His Mind- Revisited Con states that God changes His mind by changing the time of Adam's death...from the day that he sins to hundreds of years later. This is simply a misunderstanding of the texts, once again. The death of Adam did occur on the day that he sinned, because this is the day in which he was separated from God. Adam is now dead in his spirit. This is why when we receive Christ, we are born again. However, Adam also lost his privilege to The Tree of Life that day, which means that he was cursed to die as a result of his sin. 8. How did Saul die? Suicide. The Israelites had just been defeated by The Philistines, so when the Amalekite man found Saul's crown and armlet, he decided to get to Saul's right-hand man, David. When he got to David, he told him that he killed Saul out of mercy and brought the crown and armlet as evidence. The Amalekite man knew David had slaughtered his people, and he was hoping to be rewarded by David for bringing him the crown and putting Saul out of his misery. The story was fabricated. It makes no sense for an Amalekite man to kill an Israelite king during a huge battle between The Israelites and The Philistines. Simply reading 1 Samuel 31 and 2 Samuel 1 should be enough reason to accept this, so I'll put links to both chapters in numbers ""7"" and ""8"". 9. Language in Ancient Times This was intriguing. See, the Earth as depicted by the author was based off of all of which could have been seen. Since this was shortly after the flood, the peoples affected would have have had but one language. 10. The Ten Plagues Seeing as though the person who started the thread in the link is ""Missy"", I will guess that Con is the one who gave both theories from that thread. I will need sources for both of them in order to continue. 11. Herod and His Commands I actually had never seen this sort of contradiction before. However, it should be noted that this was no mass slaughtering. Bethlehem was a scarcely populated city of only a few thousand at the time. The number of infants who could have been killed was not too many, therefore it would be odd if Josephus recorded such a ""usual"" act of such a mad King. 12. Fasting for 40 days? Yes, Jesus was hungry. Very, very hungry. That is why he was tempted. However, there are verified accounts of people starving for 40 days. (See link ""9"") Once again, I thank Con for providing these challenges. They were very fun and intellectually stimulating to counter. Feel free to rebut any or all of my answers, and also feel free to provide as many more supposed contradictions as you would like. However, I do ask you to keep it within practical limits. It takes more characters to respond to a claim than it does to make a claim. Good Luck. Sources: 1. http://biblehub.com... 2.http://biblehub.com... 3.http://biblehub.com... 4.http://biblehub.com... 5.http://biblehub.com... 6.http://biblehub.com... 7.https://www.biblegateway.com... 8.https://www.biblegateway.com... 9. http://www.scientificamerican.com..."	PRO	65
Sba20820a-A4dfb8433	Determinism: Free will is an illusion	"To first reiterate, we are controlling all aspects of the self, just not consciously. ANything inside you is the self. You may not be realize it but you are telling yourself ""be hungry, breathe, pump blood"", via the natural systems in your brain for the good of the body. Its just developed to a point where it is redundant and automatic, thus you do not need to be direct control over it. The body is elegant and complex enough where it can take some matters in its own hands, yes, but it is still never the less, irrevocably you. The absence of evidence is not the evidence of absence. Meaning that even if you don't know it, its still happening, and your still doing it to yourself. I disagree with your assumption that I gave up on this point because of a ""determinism realization"" I merely feel that I did not present my point well enough. I conclude the point by saying that one previous action is not sufficient evidence that all man's fate is set out before him. It is not illogical for anything to base its actions by a previous one, but saying that this trait forfeits a being having its own will is. I will not provide extra evidence as this is the last round. The bathroom argument does not need warrant as it is pure common sense and knowledge. Also, the last example was about eating, but I digress. If a mans urinary needs where strictly controlled by the subconscious than we would just go anytime we feel the need to relive ourselves, however, we have the ability to ""hold it in"". Anyone who's been on a road trip knows this. We wait until there is a suitable opportunity, not for our bladders, but for our pride. The body's best interest would be to evacuate the waste, but our conscious selves deny our body and purposefully bring pain to ourselves. I believe this sounds like a conscious choice, no? Our subconscious, as I explained before, works in the body's interests, not so much the mind. While there are many aspects we cannot control, simply because we need not to, we can make choices, most apparently in our bad ones. But as I said before, it is still us making that choice, consciously or not. My final claim, is not constricted by what we know. The nature of language and logic means that everything is true or false correct? I do not say this is wrong, but merely nothing can be true or false until it has actually happened. It is also not restricted by what we know, it applies to the whole universe. An animal has died in the woods. No human will ever know about it, never the less, it is still true that it is dead. Prior to its death, however, there was the possibility, no matter how slim, that this beast would never die. It could theoretically live forever. When the animal was alive, it was true that it was alive, and false that it was dead. It could continue to be that way, as nothing can be certain in this creatures life until it has happened. It could vanish and never be heard from again anywhere in the universe, just like that. It could go walking on forever. Or die. In this case, it did die. Now it is true that it is dead, and false that it is alive. Until it has finally died, it cannot be said that it will die, even if all usual methods of reason, like the observation of a disease or old age, are taken into consideration. Thus, I am not saying that the ""nature of language and logic"" theory is incorrect, quite the contrary, but nothing can be true until it actually is. Free will is not an illusion, and it is not a fact. Neither is it truth or lie. AT the moment, it is a theory, a belief. As I said in the first round, until we find a definite means to discover both the future and past, nothing is certain. However, I believe I've given sufficient evidence to point out that free will is highly likely to be true at the moment. But anything is possible. Thank you Los_Altos_JW for this debate, it was a pleasure. I wish I could have been more a person to you, but it takes different strokes to rule the world. To the audience: I hope that you will not vote in accordance to your own personal belief, but to the better argument, be it mine or Mr. Altos. Darth_Grievous_42 out."	CON	66
S113e39e8-Ad66cf5c9	God cannot be morally good while giving humans free will	I kind of figured since his account is not active anymore.	PRO	67
S11be5eba-A9c9e4c16	Robots sent to destroy human life on Earth would be more moral than humans are capable of being.	On AP2 Con, in his refutation of AP 2, does not seem to understand what morality is and thus, who is capable of it. Morality is conforming to the right rules of conduct. The robots in this scenario were built for a specific purpose and thus, if they do it correctly, they are conforming their objective code of conduct and are thus acting morally. The fact that the robots were created for a purpose is both a descriptive and a normative fact in this case. The descriptive fact that they were designed for a specific purpose entails a normative fact(that they ought to kill humans). If they do not kill then they are not conforming to the right rules of conduct. Overcoming the is - ought gap Con argues that while the base of any hypothetical imperative is based subjectively, conforming to it could be measured objectively. However when the base of a moral code is itself subjective, conforming to it would in any case be based off of subjectivity. The difference between a hypothetical imperative for robots and a hypothetical imperative for robots is that humans make their own hypothetical imperative based on their subjective preferences while the hypothetical imperative set forth for robots is set by those who designed them and so is on a different plane entirely. A printer does not have an 'obligation' to print because it is completely inanimate. The robots described have at least a degree of sentience.	PRO	68
S11be5eba-Abb333bca	Robots sent to destroy human life on Earth would be more moral than humans are capable of being.	I will be taking two routes in this debate, both of which I think are sufficient to defeat Pro's argument. 1: Rejection of AP 2. Oddly, Pro seems to have a massive contradiction in his round. He argues that humans have no objective purpose because of Hume's so called 'is-ought' gap. Now, I will demonstrate that this gap can be (fairly trivially) overcome shortly, but let me first point out that this argument applies in the exact same way to Pro's robots! The descriptive ('is') fact that the robots were designed for killing and murdering does not endow them with objective moral standards, any more than the fact that humans happen to have evolved to act in certain ways endows them with objective standards. Pro has not only failed to provide grounds for thinking his hypothetical robots have objective moral purpose, but in doing so has explicitly contradicted his argument against humans having moral standards. Pro seems to have a very odd understanding of moral objectivity: a being has morally objective facts if it was programmed in some way to perform certain actions. This is clearly false - a printer does not have a objective moral obligation to print just because it was programmed to print. BP 1: Overcoming the is-ought gap. Say I define morality, as J.S. Mill, the classic political and ethical philosopher did: a form of utilitarian hedonism, where one ought to act to maximise universal happiness, often with respect to certain rules established to generally promote general happiness. So we have a stipulative definition for morality. Now here's the trick: how does one establish that one 'ought' to be moral, given that definition? It takes the form of a 'hypothetical imperative', an idea elucidated by Kant [1], which looks like this: If I want to bring about X, then I ought to do Y. For example: If I want to keep my car in good condition, I ought to take it to the local mechanics once in a while. The 'ought' is conditional on us willing a certain end, and once this end is willed it becomes an empirical matter as to how one ought to bring it about. Therefore, once we gave any given example of 'good conduct' in mind, we can overcome Hume's gap like this: If I want to act according to the moral principles stipulated, I ought to work to maximise happiness (or whatever). Now, as the why one would want to do that: that's a different debate, and one which would require us to be careful about what kind of moral system we choose. However, all that Pro has required I do to overcome this point is overcome Hume's 'is-ought' gap and provide an objective moral standard (hedonistic utilitarianism) according to which human *could* in principle be moral. To sum, we have two strong reasons to reject to Pro side of the debate: 1. Pro has provided no grounds for thinking robots have objective moral purpose, and has contradicted his reason for rejecting human centered morality in doing so and 2. He has not provided good reason to believe that humans cannot have objective moral standards. Thank you for reading. ^^ [1] http://www.moralphilosophy.info...	CON	69
S11be5eba-A8d1928db	Robots sent to destroy human life on Earth would be more moral than humans are capable of being.	What the heck. I've no idea where Pro is going with this, but I hope it'll be a good debate! My argument will be simple: According to the vast majority of accepted accounts of 'right conduct' (I hope Pro will elaborate on this next round, but I reserve the right to challenge his definitions since 'right conduct' was not defined in the first round) 'murdering, torturing, raping, pillaging, stabbing, purple nurpling, and other varieties of hurtful deeds' are considered immoral. We have three choices: 1. The robots are not moral agents and are thus amoral. Humans have the capability to be moral and refrain from immorality. Humans therefore are capable of being more moral than robots are capable of being. 2. The robots are performing immoral actions, and humans at the very least have the capability to refrain from performing those acts to the same extent or at all, so humans are capable of being more moral than robots. 3. Morality does not exist. I'm not sure about this because R1 seems to assume the existence of morality, but if this is true then neither robots nor humans are any more moral than each other and the resolution is negated by virtue of that fact.	CON	70
