	id	conclusion	premises	stance	rank
10	Sb3a7b166-A73185544	Video Games (yes) Board Games (no)	Video Games all the way! Video games are way better! The reason I think that is because people play a lot more video games than board games. Board games are just dumb!	PRO	11
11	Sb3a7b166-Af4a6481e	Video Games (yes) Board Games (no)	"I like board games and hope this will be a good debate. Rebuttles: Pro stated that the reason video games are better is because more people play them. First, where is the evidence for this? I personally see many people still play games like scrabble, cards, monopoly, etc. Second, this in no way proves that video games are better. Suppose that more than 80 percent of the population smoked. That doesn't mean we can conclude that it's better to smoke than to not smoke. I know that's a bad example but you cannot decide whether something's better than something else just based on the usage. Arguments Against Video Games: 1. Video games are directly related to increased aggression in children that play them [1]. This is bad because aggressive children are more prone to violence and thus crimes. Arguments for Board Games: 1. When you play board games, you interact more with other people. When you play video games, you might occasionally talk with other players or play multiplayer, but most of it is completely self-centered. Board games are better because you actually play with other people. 2. Board games are better because they require more thinking and strategy. Games like Stratego, Chess, and Risk require lots of thinking on the players part. Not so much for video games. When you play a video game, you don't have to think as much and in fact the article ""Video games make boys stupid"" says that there if you ""give a boy a PlayStation II... it is statistically more likely to make him slower at reading and writing. He will also have more learning problems."" [2] Good luck Sources: 1. http://www.healthline.com... 2. http://www.theinquirer.net..."	CON	12
12	Sde7919ff-A6c4c0f65	Video Games	"This is ran all off from memory so don't think all of my information is accurate 100%. I may not make it to round 3, we're losing internet. Sorry Hyrulian. But to the point now... Video games shouldn't be considered normal media as for how easy it is too show. Let's take the PSP for example, one of my favorite stealth games is on there, Manhunt 2. If you have ever seen it, the game is very violent and bloody, not for kids. If a kid saw it and told her/his mother about it she might not be that impressed. Yes songs, movies, and books show this but they have to have them listening, not hearing. They have played ""Take it off"" By Ke$ha or something like that at a few school dances and they don't really get what it means because they don't listen to it. As such doesn't show them what they mean, but you don't need to think to know what a video game means, since it shows it to you. It won't become apart of normal media because of that, and because of how some people re-act to it very differently. If you're playing a jump scare game such as ""Slender Man"" and you get jump scared and scream out loud, you're going to get some funny looks. With the stereotype horror gamer (Set by Pewdiepie, seems like) they will scream. Also, it seems people will get angry at video games, a popular example being Flappy Bird. Everyone feels the rage with it, and tend to get a little... crazy. Most gamers my dad has met, not being a gamer himself, are the ones that get angry and take it out on the controller. Going with that, that will make gamers look mentally incapable to control there anger. Thus making Video Games different type of media. For the last point, we can't forget things are remembered or thought of by the bad. When the Sandy Hook shooting happened, the news blamed Video gaming for it. The game that drove him to do it was Video games. But people don't realize it's not the games fault, it's the parents because they failed to teach them reality from fantasy. Could it be part of normal media? One day, but it won't happen anytime soon."	CON	13
13	Sa4146c4c-A92b01315	Video Games	30 mins is all kids need to play video games. My cousin only plays his video games for 30 mins and he is a HUGE gamer. Even big gamers only need 30 mins to practice for gaming tournaments.	CON	14
14	Sde7919e0-A6ec11037	Video Games	Alright I want a rematch seeing as you won. Video Games are not too violent because me being 12 play games like COD all the time and Silent Hill and Slenderman, but I will still will have nightmares after seeing a real dead person. With a video game you know its fake so you have nothing to worry about when playing it.	PRO	15
15	Sa4146d25-Ae59a611f	Video Games	"Okay well dangit, it would appear the entire process of creating this debate was pointless, because we're agreeing. Incase you didn't see the big ""PRO"" sign sticking out there, I'm all for video games. If you have a friend who is anti-video games, please let him use your computer because I'm in the mood for a legit debate here."	PRO	16
16	Sde7919c1-A2b36dbd0	Video Games	Video games can be good and they can be really fun. The problem is some video games are too violent. They desensitize people to images of blood and gore. When people see real pictures of dead people they're less shocked or saddened by it because of the amount of violence they've been exposed to.	CON	17
17	Sa4146d25-Af00ba130	Video Games	Well im that guy so the fundimentals of video games are stupid like dora what is the point of it so yeah. Those games that anyalize your IQ are mentally stupid.	CON	18
18	Sa4146d25-Abe2b3821	Video Games	This debate will be about video games as a whole, including whethe ror not they're okay for people, if they do cause mental problems, if they're a waste of time, or some other thing people talk about with games.	PRO	19
19	Sc82afe8b-A23f0e7af	Video games are a sport	"This is a question many gamers and non-gamers ask all the time online. Are video games a mental game, or are they just for inactive slackers? Everyone knows a person who is into video games or you just might be into video games and it is very well to know if these games are worthwhile. Although something might be a sport, it doesn""t mean it""s productive. Video games could be a sport in a way. Many people say that video games aren""t a sport for its lack of physical activity. There are many games that are considered to be a sport but have no physical activity in them; some of these sports include curling, chess, auto racing, golf, competitive eating, and poker. You would think that most of these sports include mental productivity but so do video games because many them challenge the gamer to make tough decisions, take risks, and work as a team. Games such as ""Star Craft"" can increase a player""s brain flexibility (This was found out by British researchers Brian Glass, Todd Maddox, and Bradley Love). Although video games could be a sport they also could not be considered a sport. ""Sport"" is defined as ""an athletic activity requiring skill or physical prowess and often of a competitive nature,"" by Dictionary.com. If you think about it most people play video games for entertainment and for doing nothing. Most people don""t play virtual games thinking that they are going to become a professional gamer with mental skill in the game. Video games do have some productive games but are not used for productiveness and used as excuses to wasting time on a computer or console. In conclusion, I would say that video games are a sport. Even though they can be useless, they are a sport. Sports aren""t always productive just like video games but it is a skill that is very challenging to earn. Video games can be very lazy, sluggish, and idle but it""s still a skill that can be a competitive and worldwide."	PRO	20
20	S3466ccde-A7450af0d	Video Games cause violence	"I thank my opponent for instigating this debate and wish him good luck! Since Pro has not forbade me from presenting arguments in the first round, I will do exactly that. The resolution: ""Video games do not cause violence to a scale which is large enough to be worried about"" In this debate, I will not argue that video games cause kids to get up and shoot/attack someone. Rather, I will argue that there is a correlation between violent behavior of any sort to violent video games. ------------------------- A. Definitions and Clarifications 1A - Information Though my opponent would probably like me to argue that there is a definitive link between video games and murderous or extreme, I will instead focus on proving that there is a correlation between video games and worrisome violence as per my opponent's resolution. ""Video Games DO NOT cause violence (Or at least not at a scale which is large enough to worry about.)"" Thus, using these definitions, I will prove that Video Games have the potential and definitively have caused worrisome violence. 1B - Assumption about the resolution ""Video games"" - I will assume that this is not in reference to all video games as my opponent failed to include ""all"" in his resolution of this indeed the case. Instead, I will assume that the resolution suggests that ""Video games with violent themes or otherwise aggressive content in them do not cause violence"", as it would be pointless to debate over whether games like Mario Kart or Angry Birds cause violence. That would be extremely redundant. 1C - The Definition of Violence Violence is not limited to actions which result in the imminent harm of another person. vi·o·lence [vahy-uh-luhns] noun 1. swift and intense force: the violence of a storm. 2. rough or injurious physical force, action, or treatment: to die by violence. 3. an unjust or unwarranted exertion of force or power, as against rights or laws: to take over agovernment by violence 4. a violent act or proceeding. 5. rough or immoderate vehemence, as of feeling or language: the violence of his hatred. B. Arguments B1 - Violent Video Games cause worrisome violence, and all violence is worrisome Most especially in youth, the exertion of noticeable or otherwise untriggered violence is abnormal and signatory of deviation in the proper growth and functioning of their brain. If someone exhibits violent behaviour, then that should be inherently major enough for those who care about them to consider as ""big enough to worry about"". For that reason, I dismiss the ""big enough to worry about"" part of pro's resolution. In the linked video, you will see adolescents, children, and even adults exhibiting behavior that can be considered to be ""violent"" as a result of video gaming. B2 - Those who benefit from video games and never exhibit violence even though they play them are irrelevant to the resolution My opponent has presented me with the resolution that: ""Video Games DO NOT cause violence (Or at least not at a scale which is large enough to worry about.) Scientests have found however there are many benifits to video games such as socialisation increased reflexes etc."" Whilst it is true that in certain cases video games can bring benefits like increased reflexes, the resolution is over whether violent video games are one of the many possible causes of violence, not whether video games cause violence in every instance. Comparison: ""Being abused as a child most definitely is a contributing cause to future violence, but not in every instance. The fact that abuse as a child does not result in violence in every instance makes it no less of a cause for those who are violent as a result of it"" This concept can be applied to video games. B3 - The APA attributes that video games have the potential to cause violence in some youths Youth who are troubled or have anger issues have been widely attributed to being triggered into versions of violence by video games [3] Some people obviously experience benefits from playing video games (including myself) and have a sense of control, but for those who do not, video games pose as an extreme risk and inevitable cause/trigger of violence. The article in which I use as a source is actually in favour of the usage of video games amongst children, as am I. However, it also attributes that video games cause violence in some adolescents. Even if the benefits of video games outweigh the negatives, video games still can be attributed as a cause of violent behavior for a significant portion of people. The article contains a wide variety of content that is rightfully ""in favour of video games"", however, since violence is the only result of video games being discussed, their statements regarding it as an effect for some people prove it to be a cause. --References-- [1] - (http://dictionary.reference.com...) [2] - (http://www.apa.org...) moreso about TV violence but also applicable to video games [3] - (http://www.apa.org...)"	PRO	21
21	S293c2e1e-Add15d6b1	Video Games in School	Video games should not be allowed in school. I currently go to a school that provides computers for students. I assume that when you talk about providing video games, you are talking about the free use of technology. The problem is, student will just abuse this privilege, in fact, the kid next to me in math class is just playing video games. Video games in school would be nothing but distracting and counter-productive. And while yes they may relieve stress, the build up of homework will stress the students even more, they play video games in school not doing work, they get more homework because of the work the student didn't do, and then, they play more video games to relieve the stress they caused. And of course some are educational, but those are the games students hate, they wouldn't play those, they would just abuse their privilege. Do not support video games in school.	CON	22
22	Sdbf33cc6-Accbf56c0	video games	"As Instigator has forfeited once again, I will give my argument. Though video games are an activity to pass the time, there are some other alternatives. The one I'll mainly be using is sports. Sports do what Instigator said about video games and more. - Sports can be considered fun, and can be effectively used to pass the time. - Playing sports can lead you to meet new people. But there's a big difference between sports and video games. Though I can't say anything about either being more enjoyable over another, Playing sports will lead you to bond stronger with new people. Since you meet them in person, you will be able to hold more relations with them and trust them more, versus a person you barely know and trust that you met through the internet and don't even know what they look like. Also, video games may bring you towards new people, they aren't always the most pleasant people to be around, especially ones from hyper-competitive games (Specifically, Multiplayer Online Battle Arenas, or MOBAs) will flame others around them and negatively effect their experience. Playing sports also makes the ""players"" healthier. Sports consist of physical activity, meaning that, opposed to sitting on the couch, they will be active and benefiting their bodies. Those are my arguments, and hopefully you will take them into consideration."	CON	23
23	Se7c559b0-Abc60522d	Video games are good for you.	"I am supporting that video games are good for you because of the following reasons. Video games make you more creative. (1) A study conducted by Michigan State University, published online in the journal Computers in Human Behavior, suggests that kids who play video games tend to be more creative. I'm not sure exactly how you measure a person's creativity levels, but maybe video game designers should fine-tune their games to develop even more creativity with users. Fast action video games ""help train people to make quick, accurate decisions in all aspects of life, new findings suggest. When you are facing a challenging problem in a video game, you need a fast reaction to solve the problem. Video games can help fine-tune your brain. Studies show that video games can help increase your attention span, improving people's driving skills and abilities to multi-task. When you are in a video game, you cannot be distracted because of the possibility of losing, There are many more reasons that video games are good for you. I will release the rest of my information if the challenger has a good enough debate. (1) http://www.nickcannon.com..."	PRO	24
24	Sde7919c1-Adf6d044f	Video Games	Video games are good	PRO	25
25	Sdbf33cc6-Ac86de19b	video games	video games are good for they genY of today	PRO	26
26	Sd5fac21c-A9759da5b	Video Games Are Good for You	Alright! This is my first debate on here, so I'll try to do my best. 1. Video games provide useful social skills. Most video games nowadays require teamwork and cooperation with other players in order to win. Playing these games can help you out in the real world, where social skills like these are important in order to complete tasks. Also, these kinds of games can help you connect with more people of different races and cultures. This can help you build relationships and become comfortable with different people. 2. Video games help relieve stress. Playing video games reduces your stress and pain. When you're playing games, your brain is more focused on winning the game than on thinking about stress and pain. Playing games release endorphins in your brain, which can make you happier while reducing the amount of pain we feel and stress we have. 3. Electronic games can help boost your brain. Believe it or not, playing video games can actually help shape up your brain. Playing games can improve your concentration and focus. A study revealed that kids with attention disorders had better test scores after they played video games because it helped them focus harder. Video games also teach you how to deal with problems. A ton of video games require the use of strategic thinking in order to win. Playing these games could help you make smart decisions faster and help you solve problems in real life. Sources: http://www.huffingtonpost.com... http://www.raisesmartkid.com... Rebuttals in Round 3 Conclusions in Round 4 (I forgot to include it in the rules) Your move! :)	PRO	27
27	S5b6b2f9-Adf5e5624	Violent Video Games	"Can Video Games Kill? The definition of violence is behavior involving physical force intended to hurt, damage, or kill someone or something. For example, in Grand Theft Auto V, the three main characters are all thieves, or something along the lines of that work. In the game, they go around robbing people of cars, money, and other possible objects. It does have a wide range of weapons to use in case they get into trouble. Do video games cause this violence? No, not always. Violent video games will not always make gamers aggressive or violent. People say that because they play something like GTAV, they will become human-murdering monsters, or a thief. Violent video games do not directly make people violent as the... “... arrest rate for juvenile murders had fallen 71.9% between 1995 and 2008. The arrest rate for all juvenile violent crimes have declined 49.3%. In the same period video game sales have more than quadrupled” (Crime in the United States). The teenage arrest rate has significantly gone down while video game sales have risen. Therefore, the violence in video games has not affected the teenagers’ feelings and/or violence. Though people have tested their theories and got results that would make it seem the opposite than the facts, “many studies suffer from design flaws and use unreliable measures of violence and aggression” (Internet Fantasy Violence). Therefore, most of those studies are not reliable. Difficult levels and practice (or lack of) make players aggressive, like in this study, “Lack of practice, awkward controls and games that were unnecessarily difficult all caused frustration” (Violent Video Games…). So the violence does not cause the player to 'rage quit' or scream at the television, their experience and lack of skill, will. Games can make the player aggressive, just not in the way it seems. One study “enhanced” the game Tetris making it able to know what piece is needed, and not giving it 78% of the time. After playing the subjects had their anger tested. Those who used the super hard version had a lot more anger than those who played the regular version (Violent Video Games). So even Tetris can make the average player angry, probably one of the least violent games in video game history. Violent video games are also safe outlets for players to let out anger. Here it states“...that 45% of boys played video games because, ‘it helps me get my anger out’ and 62% played because it, ‘helps me to relax’” (Journal of Adolescence Health). Here it states that many kids/teens use video games to rid them of stress, so they don’t act out on others. “Video game players understand they are playing a game... [this] prevents them from emulating video game violence in real life” (An Exploration of Adolescents…) This tells that people and hard-core gamers know that it is just a game. They know not to terrorize people, or hurt others. They need video games to relieve themselves of stress. Now people might say, ‘What if they do not know the difference?’ People (mainly parents) need to trust others (or in some cases) their own children, because more likely than not. They understand it is just a game. Remember there is not a strong connection between aggression and violent video games. Also, violent video games do not directly make people violent, difficult levels and practice (or the lack of) make players aggressive. Violent video games are also safe outlets for kids to learn about world issues and a safe outlets for relieving stress. “...if we’re worried about the effects on kids of video games... we should not be encouraging them to play less. We should be encouraging them to play more” (Violent Video Games…). Works Cited Bennett, Drake. ""Violent Video Games Don't Make You Aggressive (but Tetris Might)."" Bloomberg Business Week. Bloomberg, 15 Apr. 2014. Web. 18 Nov. 2014. Cheryl Olson, Lawrence Kutner, Dorothy Warner, Jason Almerigi, Lee Baer, Armand Nicholi, and Eugene Beresin, ""Factors Correlated with Violent Video Game Use by Adolescent Boys and Girls,"" Journal of Adolescent Health, July 2007 ""Crime in the United States, 2008,"" FBI website, Sep. 2009 Dmitri Williams and Marko Skoric, ""Internet Fantasy Violence: A Test of Aggression in an Online Game,"" Communication Monographs, June 2005 ""Essential Facts about the Computer and Video Game Industry,"" Entertainment Software Association website, May 2009 Fiona Macrae for the Daily Mail. ""Violent Video Games DON'T Make Players Aggressive - Lack of Practice and Difficult Levels Do."" Mail Online. Associated Newspapers, 07 Apr. 2014. Web. 18 Nov. 2014. Michael Reagan, ""US Military Recruits Children: 'America's Army' Video Game Violates International Law,"" Truthout website, July 23, 2008 Steven Malliet, ""An Exploration of Adolescents' Perceptions of Videogame Realism,"" Learning Media and Technology, 2006"	PRO	28
